timestamp,rmssd,coverage,low_frequency,high_frequency
2022-01-25T00:25:00,81.749,0.701,11422.454,605.632
2022-01-25T00:30:00,115.667,0.818,2368.197,2059.032
2022-01-25T00:35:00,104.144,0.909,1168.227,1660.741
2022-01-25T00:40:00,96.817,0.882,868.288,1576.021
2022-01-25T00:45:00,103.318,0.836,1854.689,1188.885
2022-01-25T00:50:00,106.952,0.876,1554.184,1735.188
2022-01-25T01:00:00,81.287,0.824,622.838,771.046
2022-01-25T01:05:00,67.416,0.763,646.67,549.273
2022-01-25T01:10:00,108.495,0.729,9063.889,1585.804
2022-01-25T01:15:00,101.587,0.904,648.327,1587.424
2022-01-25T01:20:00,82.347,0.728,738.18,881.135
2022-01-25T01:30:00,92.594,0.761,1432.958,950.69
2022-01-25T01:35:00,85.449,0.764,1166.376,766.249
2022-01-25T01:40:00,86.259,0.709,1358.439,1141.662
2022-01-25T01:50:00,112.664,0.727,2704.459,1044.799
2022-01-25T01:55:00,104.112,0.723,2426.532,803.574
2022-01-25T02:00:00,109.713,0.746,2170.736,889.247
2022-01-25T02:05:00,116.241,0.76,2578.858,2305.168
2022-01-25T02:10:00,138.378,0.881,1178.217,2958.598
2022-01-25T02:15:00,114.753,0.785,1550.709,2146.023
2022-01-25T02:20:00,113.467,0.725,2389.654,1339.016
2022-01-25T03:05:00,195.014,0.785,5505.694,2804.11
2022-01-25T03:10:00,130.552,0.706,5447.896,1340.414
2022-01-25T03:20:00,114.557,0.718,3867.786,1383.238
2022-01-25T03:25:00,187.641,0.755,3334.03,4348.599
2022-01-25T03:30:00,155.009,0.78,3006.843,2635.693
2022-01-25T03:35:00,137.305,0.724,5729.157,1646.813
2022-01-25T03:40:00,142.438,0.924,2422.61,2679.827
2022-01-25T03:45:00,124.746,0.886,2218.008,1903.462
2022-01-25T03:50:00,184.298,0.941,3835.91,4425.864
2022-01-25T03:55:00,171.583,0.968,2766.865,3635.839
2022-01-25T04:00:00,143.544,0.955,1180.701,3666.882
2022-01-25T04:05:00,210.642,0.914,7781.137,7497.998
2022-01-25T04:10:00,173.699,0.892,4116.444,5571.351
2022-01-25T04:15:00,228.808,0.967,3833.457,6832.614
2022-01-25T04:20:00,122.062,0.949,15085.554,2411.171
2022-01-25T04:25:00,213.1,0.885,7257.375,4634.44
2022-01-25T04:30:00,104.291,0.955,4630.291,1465.194
2022-01-25T04:35:00,132.609,0.831,10038.617,2291.086
2022-01-25T04:40:00,213.019,0.891,6009.871,7223.393
2022-01-25T04:45:00,96.107,0.889,7654.171,1490.829
2022-01-25T04:50:00,128.768,0.847,11797.099,1900.635
2022-01-25T04:55:00,200.728,0.882,4431.755,7640.146
2022-01-25T05:00:00,177.429,0.965,3030.489,6648.107
2022-01-25T05:05:00,147.469,0.863,3796.197,3385.058
2022-01-25T05:10:00,145.805,0.971,2672.941,3543.43
2022-01-25T05:15:00,145.775,0.927,1694.58,3638.574
2022-01-25T05:20:00,143.326,1.001,1310.425,3565.136
2022-01-25T05:25:00,139.028,0.954,2110.115,3001.874
2022-01-25T05:30:00,116.785,0.849,12154.699,1054.595
2022-01-25T05:50:00,107.872,0.745,4541.631,1020.212
2022-01-25T06:05:00,95.763,0.79,2369.136,833.629
2022-01-25T06:10:00,102.953,0.855,5404.984,1288.445
2022-01-25T22:30:00,128.442,0.839,7956.002,2457.305
2022-01-25T22:35:00,125.521,0.893,630.878,3153.44
2022-01-25T22:40:00,103.218,0.898,1471.006,2385.921
2022-01-25T22:45:00,131.944,0.781,2719.328,2626.774
2022-01-25T22:50:00,141.995,0.856,4557.617,1845.128
2022-01-25T22:55:00,131.162,0.846,4274.996,2075.366
2022-01-25T23:00:00,125.53,0.757,3097.315,1769.662
2022-01-25T23:05:00,110.838,0.836,1745.413,2042.477
2022-01-25T23:10:00,95.246,0.745,5091.467,998.389
2022-01-25T23:15:00,87.886,0.702,1327.93,1061.864
