timestamp,rmssd,coverage,low_frequency,high_frequency
2022-02-22T00:00:00,154.279,0.88,5461.862,3846.392
2022-02-22T00:05:00,192.066,0.864,4618.86,7485.918
2022-02-22T00:10:00,176.443,0.866,2858.78,4727.858
2022-02-22T00:15:00,184.036,0.981,520.421,5852.905
2022-02-22T00:20:00,199.658,0.97,1624.132,6815.836
2022-02-22T00:25:00,207.234,0.992,2449.13,7089.848
2022-02-22T00:30:00,201.287,0.998,2101.144,5988.014
2022-02-22T00:35:00,192.337,0.998,683.976,5413.307
2022-02-22T00:40:00,199.569,0.957,3239.87,5512.637
2022-02-22T00:45:00,192.152,0.955,2099.095,5347.365
2022-02-22T00:50:00,200.962,1.005,4050.013,6594.546
2022-02-22T00:55:00,224.599,0.943,1735.525,8079.082
2022-02-22T01:00:00,268.143,0.965,5843.62,10904.925
2022-02-22T01:05:00,214.799,1.002,3092.115,7159.161
2022-02-22T01:10:00,184.226,1.004,2978.657,3614.369
2022-02-22T01:15:00,273.652,0.929,7849.512,9900.397
2022-02-22T01:20:00,217.45,0.96,5559.878,7730.648
2022-02-22T01:25:00,233.792,0.998,2603.339,8159.34
2022-02-22T01:30:00,220.08,0.987,3850.857,8173.78
2022-02-22T01:35:00,217.057,0.936,6691.134,5672.961
2022-02-22T01:40:00,190.214,0.959,1882.45,6170.211
2022-02-22T01:45:00,217.514,1.006,1111.64,7587.558
2022-02-22T01:50:00,254.52,0.991,859.442,10094.272
2022-02-22T01:55:00,274.577,0.996,2257.547,10337.269
2022-02-22T02:00:00,283.09,0.999,1840.04,10953.807
2022-02-22T02:05:00,237.381,0.921,6350.871,6595.554
2022-02-22T02:10:00,284.49,0.986,9084.388,12729.865
2022-02-22T02:15:00,255.006,1.0,1279.522,7463.003
2022-02-22T02:20:00,258.318,0.962,2153.839,12044.432
2022-02-22T02:25:00,234.339,0.891,9303.377,6194.897
2022-02-22T02:30:00,161.976,0.847,1746.509,3695.303
2022-02-22T02:35:00,176.867,0.901,3797.002,4450.05
2022-02-22T02:40:00,207.158,0.895,4099.604,6635.346
2022-02-22T02:45:00,216.544,0.929,1909.691,7303.298
2022-02-22T02:50:00,202.138,0.943,3639.217,4933.778
2022-02-22T02:55:00,219.371,0.911,2814.49,5596.751
2022-02-22T03:00:00,211.166,0.925,4082.672,7061.747
2022-02-22T03:05:00,214.591,0.757,5062.872,6606.121
2022-02-22T03:25:00,208.528,0.739,2794.522,4532.628
2022-02-22T03:30:00,228.41,0.833,3882.06,6917.274
2022-02-22T03:35:00,228.578,0.997,2307.095,6218.861
2022-02-22T03:40:00,213.027,0.961,2495.889,6192.463
2022-02-22T03:45:00,247.567,0.969,7236.882,6932.868
2022-02-22T03:50:00,258.14,0.974,7866.914,8617.886
2022-02-22T03:55:00,247.327,0.973,6756.567,6804.998
2022-02-22T04:00:00,263.823,0.921,7753.864,8730.304
2022-02-22T04:05:00,249.828,1.003,1368.402,8205.278
2022-02-22T04:10:00,221.689,0.998,1268.034,7262.669
2022-02-22T04:15:00,255.672,0.973,1588.824,7751.983
2022-02-22T04:20:00,248.956,0.947,7792.895,8143.328
2022-02-22T04:25:00,241.438,0.951,3790.658,9634.753
2022-02-22T04:30:00,247.679,0.913,6805.923,7049.335
2022-02-22T04:35:00,233.679,1.008,2021.902,6411.521
2022-02-22T04:40:00,239.277,0.979,2502.783,9944.258
2022-02-22T04:45:00,253.729,0.995,3551.112,8545.981
2022-02-22T04:50:00,244.232,0.955,3307.368,8725.312
2022-02-22T04:55:00,212.999,0.831,3331.479,5734.558
2022-02-22T05:00:00,147.173,0.889,2444.798,2604.107
2022-02-22T05:05:00,146.218,0.923,2187.032,3430.026
