timestamp,rmssd,coverage,low_frequency,high_frequency
2022-02-17T00:00:00,91.831,1.001,378.772,1718.432
2022-02-17T00:05:00,86.414,1.005,1196.905,1874.213
2022-02-17T00:10:00,90.856,0.996,380.07,1682.75
2022-02-17T00:15:00,82.596,0.794,6398.408,763.424
2022-02-17T00:20:00,86.508,0.996,571.749,1638.219
2022-02-17T00:25:00,81.306,1.006,175.487,1533.011
2022-02-17T00:30:00,84.787,1.003,567.172,1470.879
2022-02-17T00:35:00,82.512,0.983,278.063,1488.103
2022-02-17T00:40:00,73.871,0.836,3543.69,620.053
2022-02-17T00:45:00,100.641,0.979,2005.903,2006.022
2022-02-17T00:50:00,96.335,0.916,832.597,1605.168
2022-02-17T00:55:00,92.69,0.905,1346.576,1502.895
2022-02-17T01:00:00,89.314,0.937,1171.554,1734.868
2022-02-17T01:05:00,90.805,0.98,717.527,1413.735
2022-02-17T01:10:00,80.601,0.941,422.675,1021.07
2022-02-17T01:15:00,84.448,0.961,1538.59,1249.493
2022-02-17T01:20:00,101.135,0.988,433.281,2127.048
2022-02-17T01:25:00,92.994,1.006,481.804,1758.372
2022-02-17T01:30:00,103.606,1.002,697.455,2199.08
2022-02-17T01:35:00,109.416,1.004,614.792,2400.621
2022-02-17T01:40:00,112.42,0.996,438.524,2377.406
2022-02-17T01:45:00,118.577,0.991,635.915,2515.783
2022-02-17T01:50:00,114.566,0.861,6276.2,1804.155
2022-02-17T01:55:00,142.055,0.982,1814.055,4137.978
2022-02-17T02:00:00,138.542,1.003,1239.263,3160.091
2022-02-17T02:05:00,134.238,0.957,1538.53,3332.061
2022-02-17T02:10:00,174.533,0.992,2260.969,5936.032
2022-02-17T02:15:00,154.99,1.006,1485.229,4337.808
2022-02-17T02:20:00,159.612,0.957,1895.567,3907.191
2022-02-17T02:25:00,188.383,0.935,4949.535,4505.164
2022-02-17T02:30:00,187.37,0.924,3562.59,3648.714
2022-02-17T02:35:00,153.243,0.94,2075.599,2543.189
2022-02-17T02:40:00,136.681,0.866,1754.363,2103.816
2022-02-17T02:45:00,201.214,0.903,12366.505,6412.603
2022-02-17T02:50:00,97.42,0.774,2955.872,1327.436
2022-02-17T02:55:00,101.01,0.734,1229.854,665.482
2022-02-17T03:00:00,130.607,0.862,2772.766,2627.201
2022-02-17T03:05:00,104.404,0.823,3315.097,1355.237
2022-02-17T03:10:00,91.255,0.731,2064.565,1236.82
2022-02-17T03:15:00,85.176,0.809,832.503,820.208
2022-02-17T03:30:00,164.199,0.953,4132.558,4497.441
2022-02-17T03:35:00,224.442,0.995,5248.96,7580.461
2022-02-17T03:40:00,199.862,1.005,1911.319,5824.188
2022-02-17T03:45:00,208.765,0.96,7274.323,6028.098
2022-02-17T03:50:00,196.478,0.97,3330.951,5639.918
2022-02-17T03:55:00,212.261,0.967,1807.891,7426.906
2022-02-17T04:00:00,195.989,0.975,3051.125,6390.258
2022-02-17T04:05:00,216.132,0.996,854.208,6781.883
2022-02-17T04:10:00,210.606,0.993,4243.175,7626.574
2022-02-17T04:15:00,150.211,0.8,14310.288,2401.468
2022-02-17T04:20:00,115.263,0.862,1050.182,1836.587
2022-02-17T04:25:00,100.374,0.737,1537.583,968.933
2022-02-17T04:30:00,189.484,0.755,4892.979,3695.563
2022-02-17T04:35:00,147.042,0.8,2713.267,3693.127
2022-02-17T04:40:00,136.806,0.705,1194.61,2619.39
2022-02-17T04:45:00,181.656,0.954,5194.438,5462.885
2022-02-17T04:50:00,208.155,0.987,4232.655,7077.464
2022-02-17T04:55:00,190.11,0.987,4854.881,5140.968
2022-02-17T05:00:00,197.581,0.91,5529.32,6265.791
2022-02-17T05:05:00,195.828,0.938,3954.881,5667.479
2022-02-17T05:10:00,229.429,0.787,7710.3,3825.627
2022-02-17T05:15:00,264.98,0.938,3843.745,10287.368
2022-02-17T05:20:00,257.672,0.914,8265.928,8200.814
2022-02-17T05:25:00,238.201,0.953,7394.644,7041.997
2022-02-17T05:30:00,245.773,0.899,7202.709,6209.122
2022-02-17T05:35:00,114.557,0.99,3442.266,2134.232
2022-02-17T05:40:00,140.512,0.87,4925.506,3068.652
2022-02-17T05:45:00,149.882,0.831,3279.952,2807.299
2022-02-17T06:00:00,218.637,0.881,6142.054,5205.682
2022-02-17T06:05:00,221.097,0.792,10516.77,4419.988
2022-02-17T06:10:00,265.857,0.895,5264.653,10759.519
2022-02-17T06:15:00,151.029,0.797,2567.924,1765.422
2022-02-17T06:35:00,105.859,0.702,2523.166,1090.601
2022-02-17T06:45:00,99.06,0.718,2660.84,936.67
2022-02-17T06:55:00,117.898,0.871,3024.285,1919.43
2022-02-17T07:00:00,86.152,0.766,2589.507,860.784
2022-02-17T22:05:00,69.814,0.847,360.82,1106.416
2022-02-17T22:10:00,89.522,0.984,459.846,2307.672
2022-02-17T22:15:00,87.241,0.991,383.03,2004.91
2022-02-17T22:20:00,94.979,0.912,437.654,2081.178
2022-02-17T22:25:00,90.757,0.95,355.558,1877.564
2022-02-17T22:30:00,88.264,0.929,647.772,1322.507
2022-02-17T22:35:00,96.237,0.982,255.468,2146.712
2022-02-17T22:40:00,89.259,0.866,864.345,1295.216
2022-02-17T22:45:00,85.147,0.895,477.771,1231.808
2022-02-17T23:30:00,62.797,0.836,384.141,554.077
2022-02-17T23:35:00,0.0,0.717,799.252,248.611
2022-02-17T23:40:00,0.0,0.719,580.199,589.405
2022-02-17T23:45:00,0.0,0.751,1083.17,398.433
