timestamp,rmssd,coverage,low_frequency,high_frequency
2022-05-21T02:45:00,132.518,0.974,3345.186,3158.204
2022-05-21T02:50:00,134.401,0.945,1433.187,3838.948
2022-05-21T02:55:00,110.901,0.995,3265.901,2409.156
2022-05-21T03:00:00,103.354,1.005,397.53,2236.973
2022-05-21T03:05:00,93.447,1.005,213.253,1980.97
2022-05-21T03:10:00,95.471,1.002,240.019,1972.858
2022-05-21T03:15:00,93.345,1.004,246.256,1865.003
2022-05-21T03:20:00,95.28,0.961,1045.065,1859.482
2022-05-21T03:25:00,117.834,0.986,2725.584,2967.348
2022-05-21T03:30:00,110.341,0.884,4267.676,2346.194
2022-05-21T03:35:00,107.523,0.969,842.612,2474.312
2022-05-21T03:40:00,100.16,0.983,452.41,2084.378
2022-05-21T03:45:00,99.122,0.94,1241.742,1916.868
2022-05-21T03:50:00,110.713,0.867,1458.177,2331.711
2022-05-21T03:55:00,74.845,0.954,335.53,1356.099
2022-05-21T04:00:00,75.682,0.914,1201.02,1131.56
2022-05-21T04:05:00,90.148,0.85,1621.77,1466.673
2022-05-21T04:10:00,107.596,0.952,3333.15,2551.509
2022-05-21T04:15:00,89.922,0.993,339.896,1607.066
2022-05-21T04:20:00,88.255,1.002,572.335,1402.976
2022-05-21T04:25:00,100.048,0.97,498.451,1838.908
2022-05-21T04:30:00,90.874,0.996,323.341,1409.826
2022-05-21T04:35:00,106.401,0.86,1451.123,1397.697
2022-05-21T04:40:00,113.194,0.838,1622.731,1955.37
2022-05-21T04:45:00,111.078,0.851,1724.328,1664.731
2022-05-21T04:50:00,100.146,0.764,1890.103,1280.969
2022-05-21T04:55:00,93.67,0.763,2666.028,810.648
2022-05-21T05:00:00,85.468,0.815,563.868,1314.07
2022-05-21T05:05:00,71.459,0.967,1036.066,1006.758
2022-05-21T05:10:00,86.658,0.976,1157.799,1475.465
2022-05-21T05:15:00,85.087,0.945,899.021,1857.019
2022-05-21T05:20:00,104.119,0.894,1176.08,2256.093
2022-05-21T05:25:00,99.851,0.753,1756.683,1350.53
2022-05-21T05:30:00,101.125,0.749,2107.083,740.679
2022-05-21T05:35:00,118.427,0.793,1682.294,2215.462
2022-05-21T05:40:00,89.627,0.853,1236.57,1294.927
2022-05-21T05:50:00,98.109,0.715,3425.518,1222.602
2022-05-21T05:55:00,108.859,0.731,2080.704,1298.01
2022-05-21T06:00:00,91.11,0.801,4744.038,1013.098
2022-05-21T06:05:00,99.863,0.753,773.318,1124.687
2022-05-21T06:10:00,119.376,0.85,2126.042,1836.175
2022-05-21T06:15:00,92.24,0.886,1058.525,1503.665
2022-05-21T06:20:00,106.088,0.814,915.332,1898.283
2022-05-21T06:25:00,94.805,0.845,1810.515,944.932
2022-05-21T06:30:00,102.561,0.82,1138.929,1838.026
2022-05-21T06:35:00,96.738,0.767,1711.299,1264.063
2022-05-21T06:40:00,144.222,0.908,2923.315,3936.375
2022-05-21T06:45:00,166.251,0.983,2612.955,4925.747
2022-05-21T06:50:00,168.259,0.93,5941.919,3130.954
2022-05-21T06:55:00,138.86,0.976,2539.77,3817.415
2022-05-21T07:00:00,126.154,0.985,688.28,2573.814
2022-05-21T07:05:00,126.601,1.003,436.198,2544.604
2022-05-21T07:10:00,124.201,1.004,457.283,2400.179
2022-05-21T07:15:00,107.205,0.946,4329.591,1350.317
2022-05-21T07:20:00,145.197,0.949,5005.151,4004.126
2022-05-21T07:25:00,167.781,0.933,2705.472,5421.41
2022-05-21T07:30:00,154.752,0.998,1336.383,3916.933
2022-05-21T07:35:00,108.16,0.927,1368.896,1161.856
2022-05-21T07:40:00,158.748,0.914,2871.949,4012.945
2022-05-21T07:45:00,211.218,0.96,3855.762,6493.174
2022-05-21T07:50:00,73.123,0.822,1445.019,1242.806
2022-05-21T07:55:00,46.342,0.709,802.363,551.314
2022-05-21T08:05:00,78.451,0.826,973.384,1146.9
2022-05-21T08:10:00,77.611,0.755,1673.818,1173.577
2022-05-21T08:20:00,54.49,0.8,775.156,481.149
2022-05-21T08:25:00,84.195,0.854,1329.689,1065.955
2022-05-21T08:30:00,105.143,0.855,2419.235,1945.595
2022-05-21T08:35:00,106.053,0.819,1796.569,2076.497
2022-05-21T08:40:00,101.177,0.761,3534.682,1778.057
2022-05-21T08:45:00,101.944,0.749,588.992,1518.396
2022-05-21T08:50:00,95.028,0.784,1563.164,1518.113
2022-05-21T09:00:00,60.037,0.753,1731.794,422.037
2022-05-21T09:05:00,107.295,0.885,1527.143,1592.12
2022-05-21T09:10:00,101.67,0.814,2746.529,1773.563
2022-05-21T09:20:00,64.523,0.808,378.493,509.222
