recorded_time,temperature,sensor_type
2022-03-04T00:00,-0.29389094432698926,UNKNOWN
2022-03-04T00:01,-0.29389094432698926,UNKNOWN
2022-03-04T00:02,-0.29389094432698926,UNKNOWN
2022-03-04T00:03,-0.29389094432698926,UNKNOWN
2022-03-04T00:04,-0.29389094432698926,UNKNOWN
2022-03-04T00:05,-0.29389094432698926,UNKNOWN
2022-03-04T00:06,-0.29389094432698926,UNKNOWN
2022-03-04T00:07,-0.29389094432698926,UNKNOWN
2022-03-04T00:08,-0.29389094432698926,UNKNOWN
2022-03-04T00:09,-0.29389094432698926,UNKNOWN
2022-03-04T00:10,-0.29389094432698926,UNKNOWN
2022-03-04T00:11,-0.29389094432698926,UNKNOWN
2022-03-04T00:12,-0.29389094432698926,UNKNOWN
2022-03-04T00:13,-0.29389094432698926,UNKNOWN
2022-03-04T00:14,-0.29389094432698926,UNKNOWN
2022-03-04T00:15,-0.29389094432698926,UNKNOWN
2022-03-04T00:16,-0.29389094432698926,UNKNOWN
2022-03-04T00:17,-0.29389094432698926,UNKNOWN
2022-03-04T00:18,-0.29389094432698926,UNKNOWN
2022-03-04T00:19,-0.29389094432698926,UNKNOWN
2022-03-04T00:20,-0.29389094432698926,UNKNOWN
2022-03-04T00:21,-0.29389094432698926,UNKNOWN
2022-03-04T00:22,-0.29389094432698926,UNKNOWN
2022-03-04T00:23,-0.29389094432698926,UNKNOWN
2022-03-04T00:24,-0.29389094432698926,UNKNOWN
2022-03-04T00:25,-0.3938909443269907,UNKNOWN
2022-03-04T00:26,-0.19389094432698784,UNKNOWN
2022-03-04T00:27,0.30610905567301216,UNKNOWN
2022-03-04T00:28,0.7061090556730107,UNKNOWN
2022-03-04T00:29,1.006109055673008,UNKNOWN
2022-03-04T00:30,1.1061090556730093,UNKNOWN
2022-03-04T00:31,1.3061090556730122,UNKNOWN
2022-03-04T00:32,1.4061090556730136,UNKNOWN
2022-03-04T00:33,1.4061090556730136,UNKNOWN
2022-03-04T00:34,1.506109055673008,UNKNOWN
2022-03-04T00:35,1.506109055673008,UNKNOWN
2022-03-04T00:36,1.6061090556730093,UNKNOWN
2022-03-04T00:37,1.006109055673008,UNKNOWN
2022-03-04T00:38,0.8061090556730122,UNKNOWN
2022-03-04T00:39,0.6061090556730093,UNKNOWN
2022-03-04T00:40,0.5061090556730079,UNKNOWN
2022-03-04T00:41,0.5061090556730079,UNKNOWN
2022-03-04T00:42,0.4061090556730136,UNKNOWN
2022-03-04T00:43,0.5061090556730079,UNKNOWN
2022-03-04T00:44,0.5061090556730079,UNKNOWN
2022-03-04T00:45,0.5061090556730079,UNKNOWN
2022-03-04T00:46,0.30610905567301216,UNKNOWN
2022-03-04T00:47,0.10610905567300932,UNKNOWN
2022-03-04T00:48,0.0061090556730079015,UNKNOWN
2022-03-04T00:49,0.0061090556730079015,UNKNOWN
2022-03-04T00:50,0.0061090556730079015,UNKNOWN
2022-03-04T00:51,0.10610905567300932,UNKNOWN
2022-03-04T00:52,0.20610905567301074,UNKNOWN
2022-03-04T00:53,0.30610905567301216,UNKNOWN
2022-03-04T00:54,0.4061090556730136,UNKNOWN
2022-03-04T00:55,0.5061090556730079,UNKNOWN
2022-03-04T00:56,0.5061090556730079,UNKNOWN
2022-03-04T00:57,0.5061090556730079,UNKNOWN
2022-03-04T00:58,0.6061090556730093,UNKNOWN
2022-03-04T00:59,0.6061090556730093,UNKNOWN
2022-03-04T01:00,0.7061090556730107,UNKNOWN
