recorded_time,temperature,sensor_type
2022-01-18T00:00,-1.9691397796576808,UNKNOWN
2022-01-18T00:01,-1.8691397796576794,UNKNOWN
2022-01-18T00:02,-1.8691397796576794,UNKNOWN
2022-01-18T00:03,-1.769139779657678,UNKNOWN
2022-01-18T00:04,-1.769139779657678,UNKNOWN
2022-01-18T00:05,-1.6691397796576801,UNKNOWN
2022-01-18T00:06,-1.4691397796576808,UNKNOWN
2022-01-18T00:07,-1.3691397796576794,UNKNOWN
2022-01-18T00:08,-1.269139779657678,UNKNOWN
2022-01-18T00:09,-1.269139779657678,UNKNOWN
2022-01-18T00:10,-1.0691397796576787,UNKNOWN
2022-01-18T00:11,-0.8691397796576794,UNKNOWN
2022-01-18T00:12,-0.9691397796576808,UNKNOWN
2022-01-18T00:13,-0.9691397796576808,UNKNOWN
2022-01-18T00:14,-0.9691397796576808,UNKNOWN
2022-01-18T00:15,-0.9691397796576808,UNKNOWN
2022-01-18T00:16,-0.8691397796576794,UNKNOWN
2022-01-18T00:17,-0.46913977965768083,UNKNOWN
2022-01-18T00:18,-0.16913977965768012,UNKNOWN
2022-01-18T00:19,-0.16913977965768012,UNKNOWN
2022-01-18T00:20,-0.46913977965768083,UNKNOWN
2022-01-18T00:21,-0.46913977965768083,UNKNOWN
2022-01-18T00:22,-0.5691397796576787,UNKNOWN
2022-01-18T00:23,-0.46913977965768083,UNKNOWN
2022-01-18T00:24,-0.269139779657678,UNKNOWN
2022-01-18T00:25,0.030860220342319167,UNKNOWN
2022-01-18T00:26,0.3308602203423199,UNKNOWN
2022-01-18T00:27,0.5308602203423192,UNKNOWN
2022-01-18T00:28,0.730860220342322,UNKNOWN
2022-01-18T00:29,0.9308602203423213,UNKNOWN
2022-01-18T00:30,1.1308602203423206,UNKNOWN
2022-01-18T00:31,1.3308602203423199,UNKNOWN
2022-01-18T00:32,1.5308602203423192,UNKNOWN
2022-01-18T00:33,1.6308602203423206,UNKNOWN
2022-01-18T00:34,1.5308602203423192,UNKNOWN
2022-01-18T00:35,1.5308602203423192,UNKNOWN
2022-01-18T00:36,1.6308602203423206,UNKNOWN
2022-01-18T00:37,1.6308602203423206,UNKNOWN
2022-01-18T00:38,1.730860220342322,UNKNOWN
2022-01-18T00:39,1.8308602203423199,UNKNOWN
2022-01-18T00:40,1.9308602203423213,UNKNOWN
2022-01-18T00:41,2.030860220342319,UNKNOWN
2022-01-18T00:42,2.1308602203423206,UNKNOWN
2022-01-18T00:43,2.1308602203423206,UNKNOWN
2022-01-18T00:44,2.230860220342322,UNKNOWN
2022-01-18T00:45,2.230860220342322,UNKNOWN
2022-01-18T00:46,2.3308602203423234,UNKNOWN
2022-01-18T00:47,2.4308602203423177,UNKNOWN
2022-01-18T00:48,2.3308602203423234,UNKNOWN
2022-01-18T00:49,2.3308602203423234,UNKNOWN
2022-01-18T00:50,2.4308602203423177,UNKNOWN
2022-01-18T00:51,2.4308602203423177,UNKNOWN
2022-01-18T00:52,2.6308602203423206,UNKNOWN
2022-01-18T00:53,2.730860220342322,UNKNOWN
2022-01-18T00:54,2.8308602203423234,UNKNOWN
2022-01-18T00:55,2.9308602203423177,UNKNOWN
2022-01-18T00:56,3.030860220342319,UNKNOWN
2022-01-18T00:57,3.030860220342319,UNKNOWN
2022-01-18T00:58,3.1308602203423206,UNKNOWN
2022-01-18T00:59,3.230860220342322,UNKNOWN
2022-01-18T01:00,3.3308602203423234,UNKNOWN
2022-01-18T01:01,3.4308602203423177,UNKNOWN
2022-01-18T01:02,3.4308602203423177,UNKNOWN
2022-01-18T01:03,3.4308602203423177,UNKNOWN
2022-01-18T01:04,3.530860220342319,UNKNOWN
2022-01-18T01:05,3.530860220342319,UNKNOWN
2022-01-18T01:06,3.6308602203423206,UNKNOWN
2022-01-18T01:07,3.6308602203423206,UNKNOWN
2022-01-18T01:08,3.6308602203423206,UNKNOWN
2022-01-18T01:09,3.730860220342322,UNKNOWN
2022-01-18T01:10,3.730860220342322,UNKNOWN
2022-01-18T01:11,3.730860220342322,UNKNOWN
2022-01-18T01:12,3.4308602203423177,UNKNOWN
2022-01-18T01:13,3.230860220342322,UNKNOWN
2022-01-18T01:14,3.230860220342322,UNKNOWN
2022-01-18T01:15,3.1308602203423206,UNKNOWN
2022-01-18T01:16,2.9308602203423177,UNKNOWN
2022-01-18T01:17,2.8308602203423234,UNKNOWN
2022-01-18T01:18,2.8308602203423234,UNKNOWN
2022-01-18T01:19,2.730860220342322,UNKNOWN
2022-01-18T01:20,2.730860220342322,UNKNOWN
2022-01-18T01:21,2.730860220342322,UNKNOWN
2022-01-18T01:22,2.730860220342322,UNKNOWN
2022-01-18T01:23,2.730860220342322,UNKNOWN
2022-01-18T01:24,2.8308602203423234,UNKNOWN
2022-01-18T01:25,2.8308602203423234,UNKNOWN
2022-01-18T01:26,2.9308602203423177,UNKNOWN
2022-01-18T01:27,2.9308602203423177,UNKNOWN
2022-01-18T01:28,3.030860220342319,UNKNOWN
2022-01-18T01:29,3.1308602203423206,UNKNOWN
2022-01-18T01:30,3.1308602203423206,UNKNOWN
2022-01-18T01:31,3.230860220342322,UNKNOWN
2022-01-18T01:32,3.230860220342322,UNKNOWN
2022-01-18T01:33,3.230860220342322,UNKNOWN
2022-01-18T01:34,3.3308602203423234,UNKNOWN
2022-01-18T01:35,3.3308602203423234,UNKNOWN
2022-01-18T01:36,3.3308602203423234,UNKNOWN
2022-01-18T01:37,3.4308602203423177,UNKNOWN
2022-01-18T01:38,3.4308602203423177,UNKNOWN
2022-01-18T01:39,3.4308602203423177,UNKNOWN
2022-01-18T01:40,3.4308602203423177,UNKNOWN
2022-01-18T01:41,3.4308602203423177,UNKNOWN
2022-01-18T01:42,3.4308602203423177,UNKNOWN
2022-01-18T01:43,3.530860220342319,UNKNOWN
2022-01-18T01:44,3.530860220342319,UNKNOWN
2022-01-18T01:45,3.530860220342319,UNKNOWN
2022-01-18T01:46,3.530860220342319,UNKNOWN
2022-01-18T01:47,3.530860220342319,UNKNOWN
2022-01-18T01:48,3.530860220342319,UNKNOWN
2022-01-18T01:49,3.530860220342319,UNKNOWN
2022-01-18T01:50,3.530860220342319,UNKNOWN
2022-01-18T01:51,3.6308602203423206,UNKNOWN
2022-01-18T01:52,3.530860220342319,UNKNOWN
2022-01-18T01:53,3.6308602203423206,UNKNOWN
2022-01-18T01:54,3.6308602203423206,UNKNOWN
2022-01-18T01:55,3.6308602203423206,UNKNOWN
2022-01-18T01:56,3.6308602203423206,UNKNOWN
2022-01-18T01:57,3.6308602203423206,UNKNOWN
2022-01-18T01:58,3.6308602203423206,UNKNOWN
2022-01-18T01:59,3.6308602203423206,UNKNOWN
2022-01-18T02:00,3.6308602203423206,UNKNOWN
2022-01-18T02:01,3.6308602203423206,UNKNOWN
2022-01-18T02:02,3.6308602203423206,UNKNOWN
2022-01-18T02:03,3.6308602203423206,UNKNOWN
2022-01-18T02:04,3.6308602203423206,UNKNOWN
2022-01-18T02:05,3.6308602203423206,UNKNOWN
2022-01-18T02:06,3.6308602203423206,UNKNOWN
2022-01-18T02:07,3.6308602203423206,UNKNOWN
2022-01-18T02:08,3.6308602203423206,UNKNOWN
2022-01-18T02:09,3.6308602203423206,UNKNOWN
2022-01-18T02:10,3.6308602203423206,UNKNOWN
2022-01-18T02:11,3.730860220342322,UNKNOWN
2022-01-18T02:12,3.730860220342322,UNKNOWN
2022-01-18T02:13,3.730860220342322,UNKNOWN
2022-01-18T02:14,3.730860220342322,UNKNOWN
2022-01-18T02:15,3.730860220342322,UNKNOWN
2022-01-18T02:16,3.730860220342322,UNKNOWN
2022-01-18T02:17,3.730860220342322,UNKNOWN
2022-01-18T02:18,3.730860220342322,UNKNOWN
2022-01-18T02:19,3.730860220342322,UNKNOWN
2022-01-18T02:20,3.730860220342322,UNKNOWN
2022-01-18T02:21,3.730860220342322,UNKNOWN
2022-01-18T02:22,3.730860220342322,UNKNOWN
2022-01-18T02:23,3.730860220342322,UNKNOWN
2022-01-18T02:24,3.730860220342322,UNKNOWN
2022-01-18T02:25,3.730860220342322,UNKNOWN
2022-01-18T02:26,3.730860220342322,UNKNOWN
2022-01-18T02:27,3.730860220342322,UNKNOWN
2022-01-18T02:28,3.730860220342322,UNKNOWN
2022-01-18T02:29,3.730860220342322,UNKNOWN
2022-01-18T02:30,3.6308602203423206,UNKNOWN
2022-01-18T02:31,3.6308602203423206,UNKNOWN
2022-01-18T02:32,3.6308602203423206,UNKNOWN
2022-01-18T02:33,3.6308602203423206,UNKNOWN
