timestamp,rmssd,coverage,low_frequency,high_frequency
2022-04-13T00:00:00,87.213,0.712,877.978,826.845
2022-04-13T00:10:00,59.359,0.706,3893.064,598.541
2022-04-13T00:15:00,102.695,0.939,3733.793,1382.086
2022-04-13T00:20:00,125.753,0.972,1552.615,3206.166
2022-04-13T00:25:00,108.398,0.997,744.002,2577.147
2022-04-13T00:30:00,111.402,0.993,857.783,3100.495
2022-04-13T00:35:00,107.665,1.002,504.267,2836.706
2022-04-13T00:40:00,110.876,0.817,9420.4,1287.048
2022-04-13T00:45:00,118.768,0.827,1635.599,2308.14
2022-04-13T00:50:00,106.557,0.938,2136.07,2791.348
2022-04-13T00:55:00,95.22,0.855,2005.073,1303.955
2022-04-13T01:05:00,117.882,0.853,3414.772,2506.95
2022-04-13T01:10:00,84.327,0.889,1731.787,1294.934
2022-04-13T01:20:00,84.654,0.757,2264.001,1051.195
2022-04-13T01:25:00,107.784,0.928,1066.162,2403.883
2022-04-13T01:30:00,126.708,0.988,2445.876,3070.745
2022-04-13T01:35:00,129.557,0.944,1407.65,2523.739
2022-04-13T01:40:00,129.519,0.974,819.823,3147.263
2022-04-13T01:45:00,117.179,0.95,1039.102,1843.48
2022-04-13T01:50:00,137.142,0.96,3168.078,3375.53
2022-04-13T01:55:00,137.247,0.985,2460.083,3219.9
2022-04-13T02:00:00,142.427,0.952,1489.458,3770.814
2022-04-13T02:05:00,173.799,0.828,5478.609,6202.879
2022-04-13T02:10:00,162.678,0.934,2767.342,3821.963
2022-04-13T02:15:00,153.582,0.998,1436.586,4483.316
2022-04-13T02:20:00,132.475,0.939,2470.54,3437.648
2022-04-13T02:25:00,166.022,0.921,5640.868,2738.162
2022-04-13T02:30:00,189.794,0.946,5083.187,5308.534
2022-04-13T02:35:00,143.282,0.816,3684.787,3447.554
2022-04-13T02:40:00,84.438,0.788,994.794,1163.977
2022-04-13T02:50:00,84.193,0.843,1766.489,976.308
2022-04-13T02:55:00,106.262,0.751,6201.749,1971.442
2022-04-13T03:00:00,132.994,0.75,1472.89,2553.259
2022-04-13T03:05:00,100.462,0.706,3792.125,1163.176
2022-04-13T03:10:00,95.343,0.71,2383.437,1064.045
2022-04-13T03:20:00,77.626,0.702,961.795,633.816
2022-04-13T03:25:00,84.43,0.783,807.266,648.487
2022-04-13T03:30:00,84.721,0.796,1267.807,805.119
2022-04-13T03:35:00,69.605,0.777,822.637,641.618
2022-04-13T03:40:00,105.359,0.887,3473.191,1879.917
2022-04-13T03:45:00,129.669,0.994,349.401,4706.517
2022-04-13T03:50:00,139.377,0.892,989.727,4446.069
2022-04-13T03:55:00,121.405,0.94,1115.012,4010.959
2022-04-13T04:00:00,137.315,0.93,854.16,5107.786
2022-04-13T04:05:00,130.457,0.952,2359.279,3657.298
2022-04-13T04:10:00,127.467,0.816,2861.96,3234.193
2022-04-13T04:45:00,89.172,0.757,2517.735,669.318
2022-04-13T04:50:00,89.176,0.884,2422.584,1591.306
2022-04-13T04:55:00,83.743,0.84,1616.237,1476.05
2022-04-13T05:45:00,133.032,0.838,1249.282,2990.201
2022-04-13T05:50:00,141.687,0.86,1923.046,3971.24
2022-04-13T05:55:00,144.411,0.916,5632.431,3215.551
2022-04-13T06:00:00,116.534,0.975,1559.587,2330.257
2022-04-13T06:05:00,162.723,0.93,6782.694,4660.203
2022-04-13T06:10:00,145.955,0.784,7026.017,3755.428
2022-04-13T23:25:00,59.648,0.937,214.462,800.325
2022-04-13T23:30:00,72.133,0.883,322.465,941.553
2022-04-13T23:35:00,77.797,0.841,658.348,1136.057
2022-04-13T23:40:00,83.492,0.76,813.735,1209.816
2022-04-13T23:45:00,81.578,0.729,979.105,688.725
