timestamp,rmssd,coverage,low_frequency,high_frequency
2022-03-29T00:30:00,125.018,0.703,2100.414,1580.161
2022-03-29T00:35:00,134.264,0.75,5413.727,2582.347
2022-03-29T03:40:00,276.59,0.734,19745.877,8663.103
2022-03-29T05:35:00,223.123,0.713,4976.082,5128.194
2022-03-29T21:40:00,118.255,0.8,2793.562,1486.238
2022-03-29T21:45:00,130.616,0.76,3776.088,1580.296
2022-03-29T21:50:00,135.237,1.005,593.079,3727.352
2022-03-29T21:55:00,118.98,1.002,598.359,3363.19
2022-03-29T22:00:00,112.505,1.007,406.674,2548.481
2022-03-29T22:05:00,119.653,1.004,387.478,3074.866
2022-03-29T22:10:00,124.747,0.996,727.672,3073.221
2022-03-29T22:15:00,110.159,1.004,424.838,2557.943
2022-03-29T22:20:00,109.7,1.005,899.854,2538.002
2022-03-29T22:25:00,108.508,1.003,589.596,2618.916
2022-03-29T22:30:00,105.535,1.002,492.331,2487.268
2022-03-29T22:35:00,101.413,0.974,940.89,2176.511
2022-03-29T22:40:00,99.945,0.967,621.771,2017.563
2022-03-29T22:45:00,106.031,0.888,1453.79,2895.366
2022-03-29T22:50:00,145.055,0.852,6506.529,4055.033
2022-03-29T22:55:00,111.356,0.985,1084.967,2741.355
2022-03-29T23:00:00,120.322,0.832,3170.857,2634.266
2022-03-29T23:05:00,103.175,0.845,846.973,2510.213
2022-03-29T23:10:00,89.945,0.71,993.919,933.901
2022-03-29T23:25:00,165.144,0.725,3200.45,5303.589
2022-03-29T23:35:00,215.15,0.75,9300.143,4704.272
2022-03-29T23:40:00,190.454,0.702,4432.62,4438.363
2022-03-29T23:50:00,255.01,0.724,4557.409,6558.258
