timestamp,rmssd,coverage,low_frequency,high_frequency
2022-03-20T00:00:00,58.088,0.814,655.594,400.783
2022-03-20T00:05:00,57.969,0.791,521.11,388.545
2022-03-20T00:10:00,60.336,0.791,437.125,349.319
2022-03-20T00:15:00,61.043,0.833,370.38,572.477
2022-03-20T00:20:00,56.943,0.774,548.564,380.657
2022-03-20T00:25:00,71.752,0.714,2101.228,583.006
2022-03-20T00:30:00,83.175,1.002,191.985,1640.596
2022-03-20T00:35:00,83.304,0.99,277.611,1611.361
2022-03-20T00:40:00,86.927,0.969,363.978,1705.1
2022-03-20T00:45:00,74.97,1.004,432.655,1631.212
2022-03-20T00:50:00,42.28,0.999,256.513,270.575
2022-03-20T00:55:00,64.187,0.866,3914.928,1104.378
2022-03-20T01:00:00,66.791,0.876,686.693,964.163
2022-03-20T01:05:00,61.889,0.882,467.947,688.848
2022-03-20T01:10:00,47.295,0.897,806.266,297.266
2022-03-20T01:15:00,76.723,0.841,1487.708,1170.917
2022-03-20T01:20:00,89.821,0.917,991.13,1231.666
2022-03-20T01:25:00,67.869,0.717,855.185,354.48
2022-03-20T02:55:00,87.754,0.749,1131.129,1056.763
2022-03-20T03:30:00,143.731,0.784,3359.628,3015.917
2022-03-20T03:35:00,128.267,0.807,4758.152,2128.912
2022-03-20T03:40:00,119.849,0.732,2344.709,1824.674
2022-03-20T03:45:00,114.482,0.797,1959.943,2421.153
2022-03-20T03:55:00,121.925,0.711,7657.765,1003.427
2022-03-20T04:00:00,135.882,0.878,2003.926,3372.282
2022-03-20T04:05:00,109.421,0.702,4621.772,803.884
2022-03-20T04:10:00,151.497,0.888,4037.772,4052.778
2022-03-20T04:15:00,177.506,0.85,5171.025,3811.8
2022-03-20T04:20:00,117.707,0.774,5680.043,1679.259
2022-03-20T04:25:00,152.438,0.75,3703.312,2595.173
2022-03-20T04:30:00,113.171,0.829,1933.694,1621.784
2022-03-20T05:10:00,85.822,0.722,967.671,667.367
2022-03-20T05:15:00,109.488,0.743,3209.845,1405.744
2022-03-20T05:20:00,119.061,0.74,2339.3,1994.932
2022-03-20T05:25:00,125.845,0.851,2921.536,3555.823
2022-03-20T05:30:00,98.725,0.841,1558.475,1563.916
2022-03-20T05:35:00,108.258,0.897,1121.899,3483.454
2022-03-20T05:40:00,98.358,0.858,2510.823,1170.028
2022-03-20T05:45:00,88.763,0.821,973.812,1236.961
2022-03-20T05:50:00,83.697,0.83,1124.665,1694.518
2022-03-20T05:55:00,91.54,0.803,1771.565,1365.418
2022-03-20T06:00:00,83.907,0.922,657.471,1509.733
2022-03-20T06:05:00,86.693,0.938,1462.913,1296.775
2022-03-20T06:10:00,80.977,0.874,2924.981,1088.448
2022-03-20T06:15:00,87.057,0.767,1807.264,1080.4
2022-03-20T06:20:00,87.855,0.805,742.574,1649.333
2022-03-20T06:35:00,0.0,0.716,665.59,573.431
2022-03-20T06:40:00,58.988,0.916,557.057,760.981
2022-03-20T06:55:00,70.917,0.84,945.781,1024.614
2022-03-20T07:00:00,89.218,0.849,1226.911,1472.108
2022-03-20T07:05:00,89.368,0.827,1361.066,1456.566
2022-03-20T07:10:00,93.664,0.924,2075.103,1909.403
2022-03-20T07:15:00,81.126,0.902,888.44,1064.037
2022-03-20T07:20:00,101.383,0.884,1452.464,1880.959
2022-03-20T07:25:00,96.979,0.979,769.437,1913.572
2022-03-20T07:30:00,97.5,0.964,535.296,1893.676
