timestamp,rmssd,coverage,low_frequency,high_frequency
2022-06-04T00:05:00,67.634,0.978,304.141,920.398
2022-06-04T00:10:00,59.87,0.992,117.813,861.149
2022-06-04T00:15:00,52.728,0.998,207.256,623.507
2022-06-04T00:20:00,52.857,1.003,132.291,600.296
2022-06-04T00:25:00,47.612,0.99,75.997,532.626
2022-06-04T00:30:00,49.689,1.002,111.713,503.659
2022-06-04T00:35:00,47.283,1.004,130.923,512.449
2022-06-04T00:40:00,48.825,0.994,245.666,504.971
2022-06-04T00:45:00,45.686,0.907,78.076,504.19
2022-06-04T00:50:00,70.796,0.889,2199.569,1009.696
2022-06-04T00:55:00,67.741,0.937,223.492,1003.653
2022-06-04T01:00:00,86.752,1.003,455.111,2040.879
2022-06-04T01:05:00,65.947,0.981,315.303,1098.477
2022-06-04T01:10:00,59.247,0.974,258.88,969.495
2022-06-04T01:15:00,51.235,0.981,301.834,938.584
2022-06-04T01:20:00,46.669,0.952,214.79,813.037
2022-06-04T01:25:00,48.991,0.873,3999.0,705.569
2022-06-04T01:30:00,56.566,1.003,230.398,823.732
2022-06-04T01:35:00,49.151,1.004,374.274,605.226
2022-06-04T01:40:00,55.233,0.992,611.074,713.473
2022-06-04T01:45:00,52.222,0.997,392.584,543.146
2022-06-04T01:50:00,51.694,1.005,292.994,649.127
2022-06-04T01:55:00,56.897,0.873,8153.398,489.915
2022-06-04T02:00:00,66.198,0.805,1637.606,742.28
2022-06-04T02:05:00,74.955,0.984,395.343,1166.58
2022-06-04T02:10:00,84.97,0.945,1521.459,1701.079
2022-06-04T02:15:00,89.964,0.862,3780.629,1319.216
2022-06-04T02:20:00,83.893,0.818,2552.697,1232.004
2022-06-04T02:25:00,67.131,0.985,391.266,1228.622
2022-06-04T02:30:00,53.495,0.954,440.077,760.063
2022-06-04T02:35:00,49.224,0.972,683.532,431.024
2022-06-04T02:40:00,48.495,0.97,1045.113,445.051
2022-06-04T02:50:00,59.846,0.876,1011.652,740.094
2022-06-04T02:55:00,53.491,0.978,298.194,858.346
2022-06-04T03:00:00,55.397,0.975,199.902,845.8
2022-06-04T03:05:00,51.984,0.974,543.522,663.409
2022-06-04T03:10:00,54.2,0.973,233.404,764.207
2022-06-04T03:15:00,61.933,0.966,236.783,1079.069
2022-06-04T03:20:00,60.257,1.004,235.388,857.279
2022-06-04T03:25:00,66.245,0.98,409.159,1242.926
2022-06-04T03:30:00,67.565,0.997,329.924,1092.307
2022-06-04T03:35:00,68.663,0.929,558.221,1092.192
2022-06-04T03:40:00,117.16,0.894,9811.051,3348.566
2022-06-04T03:45:00,128.964,0.963,3407.476,2691.055
2022-06-04T03:50:00,153.184,0.826,6035.158,3599.105
2022-06-04T03:55:00,89.442,0.74,5022.361,1087.481
2022-06-04T04:00:00,95.638,0.852,1323.878,2013.359
2022-06-04T04:05:00,115.376,0.784,1997.484,2192.56
2022-06-04T04:10:00,145.067,0.859,5976.945,3757.347
2022-06-04T04:15:00,129.208,0.849,2327.781,3951.114
2022-06-04T04:20:00,117.062,0.942,3826.719,2491.278
2022-06-04T04:25:00,123.38,0.976,1078.685,2826.125
2022-06-04T04:30:00,120.525,0.821,3721.246,2828.777
2022-06-04T04:35:00,126.546,0.916,4164.4,2807.617
2022-06-04T04:40:00,105.112,0.932,3609.309,2421.004
2022-06-04T04:45:00,82.466,0.939,1996.336,1412.33
2022-06-04T04:50:00,91.018,0.906,1412.359,1281.168
2022-06-04T04:55:00,164.762,0.953,7515.441,5232.368
2022-06-04T05:00:00,142.137,0.907,8692.11,2235.495
2022-06-04T05:05:00,123.326,0.945,2246.782,2356.808
2022-06-04T05:10:00,125.295,0.852,3417.639,2071.121
2022-06-04T05:15:00,110.354,0.813,1342.132,1215.133
2022-06-04T05:25:00,167.075,0.949,3162.807,4400.387
2022-06-04T05:30:00,119.388,0.9,1780.2,2609.1
2022-06-04T05:35:00,83.141,0.837,1762.655,1261.351
2022-06-04T05:40:00,98.498,0.802,1769.674,1188.865
2022-06-04T05:45:00,92.161,0.752,3112.169,1649.691
2022-06-04T06:10:00,57.691,0.734,1206.989,606.493
2022-06-04T06:15:00,91.094,0.841,1650.317,1540.9
2022-06-04T06:20:00,118.543,0.881,2826.424,2690.663
2022-06-04T06:25:00,141.893,0.938,3168.862,3885.351
2022-06-04T07:00:00,108.582,0.871,3151.833,1402.653
2022-06-04T07:05:00,116.851,0.858,2643.441,2300.906
2022-06-04T07:10:00,115.253,0.929,3238.026,3167.198
2022-06-04T07:15:00,117.298,0.87,2761.139,2548.193
2022-06-04T07:20:00,126.068,0.824,4467.348,2708.179
2022-06-04T07:25:00,145.164,0.959,1524.469,5250.163
2022-06-04T07:30:00,116.9,0.889,1751.925,2672.99
2022-06-04T07:35:00,129.637,0.998,981.763,3045.876
2022-06-04T07:40:00,134.094,0.911,5596.189,3033.39
2022-06-04T07:45:00,138.209,0.85,4993.646,2876.527
2022-06-04T07:55:00,78.111,0.755,1063.713,738.357
2022-06-04T08:00:00,93.431,0.803,2560.403,1136.703
2022-06-04T08:10:00,52.351,0.757,836.786,292.291
2022-06-04T23:25:00,45.597,0.889,160.09,443.741
2022-06-04T23:30:00,55.479,0.988,361.934,821.553
2022-06-04T23:35:00,53.938,0.955,278.324,729.156
2022-06-04T23:40:00,55.167,1.003,175.792,787.584
2022-06-04T23:45:00,57.036,0.991,219.347,759.992
2022-06-04T23:50:00,57.199,1.006,143.469,774.985
2022-06-04T23:55:00,58.183,0.912,106.275,747.451
