recorded_time,temperature,sensor_type
2022-03-12T00:00,-0.9164803091030578,UNKNOWN
2022-03-12T00:01,-1.116480309103057,UNKNOWN
2022-03-12T00:02,-1.3164803091030564,UNKNOWN
2022-03-12T00:03,-1.3164803091030564,UNKNOWN
2022-03-12T00:04,-1.4164803091030578,UNKNOWN
2022-03-12T00:05,-1.5164803091030556,UNKNOWN
2022-03-12T00:06,-1.716480309103055,UNKNOWN
2022-03-12T00:07,-1.9164803091030578,UNKNOWN
2022-03-12T00:08,-1.716480309103055,UNKNOWN
2022-03-12T00:09,-1.616480309103057,UNKNOWN
2022-03-12T00:10,-1.5164803091030556,UNKNOWN
2022-03-12T00:11,-1.3164803091030564,UNKNOWN
2022-03-12T00:12,-1.116480309103057,UNKNOWN
2022-03-12T00:13,-1.116480309103057,UNKNOWN
2022-03-12T00:14,-1.116480309103057,UNKNOWN
2022-03-12T00:15,-1.116480309103057,UNKNOWN
2022-03-12T00:16,-1.116480309103057,UNKNOWN
2022-03-12T00:17,-1.116480309103057,UNKNOWN
2022-03-12T00:18,-1.116480309103057,UNKNOWN
2022-03-12T00:19,-1.116480309103057,UNKNOWN
2022-03-12T00:20,-1.216480309103055,UNKNOWN
2022-03-12T00:21,-1.216480309103055,UNKNOWN
2022-03-12T00:22,-1.216480309103055,UNKNOWN
2022-03-12T00:23,-1.3164803091030564,UNKNOWN
2022-03-12T00:24,-1.3164803091030564,UNKNOWN
2022-03-12T00:25,-1.3164803091030564,UNKNOWN
2022-03-12T00:26,-1.3164803091030564,UNKNOWN
2022-03-12T00:27,-1.3164803091030564,UNKNOWN
2022-03-12T00:28,-1.4164803091030578,UNKNOWN
2022-03-12T00:29,-1.4164803091030578,UNKNOWN
2022-03-12T00:30,-1.4164803091030578,UNKNOWN
2022-03-12T00:31,-1.5164803091030556,UNKNOWN
2022-03-12T00:32,-1.5164803091030556,UNKNOWN
2022-03-12T00:33,-1.5164803091030556,UNKNOWN
2022-03-12T00:34,-1.616480309103057,UNKNOWN
2022-03-12T00:35,-1.716480309103055,UNKNOWN
2022-03-12T00:36,-2.116480309103057,UNKNOWN
2022-03-12T00:37,-2.3164803091030564,UNKNOWN
2022-03-12T00:38,-2.616480309103057,UNKNOWN
2022-03-12T00:39,-2.8164803091030564,UNKNOWN
2022-03-12T00:40,-2.9164803091030578,UNKNOWN
2022-03-12T00:41,-3.116480309103057,UNKNOWN
2022-03-12T00:42,-3.216480309103055,UNKNOWN
2022-03-12T00:43,-3.116480309103057,UNKNOWN
2022-03-12T00:44,-2.9164803091030578,UNKNOWN
2022-03-12T00:45,-2.716480309103055,UNKNOWN
2022-03-12T00:46,-2.5164803091030556,UNKNOWN
2022-03-12T00:47,-2.4164803091030578,UNKNOWN
2022-03-12T00:48,-2.3164803091030564,UNKNOWN
2022-03-12T00:49,-2.3164803091030564,UNKNOWN
2022-03-12T00:50,-2.216480309103055,UNKNOWN
2022-03-12T00:51,-2.216480309103055,UNKNOWN
2022-03-12T00:52,-2.0164803091030556,UNKNOWN
2022-03-12T00:53,-1.8164803091030564,UNKNOWN
2022-03-12T00:54,-1.616480309103057,UNKNOWN
2022-03-12T00:55,-1.4164803091030578,UNKNOWN
2022-03-12T00:56,-1.216480309103055,UNKNOWN
2022-03-12T00:57,-1.0164803091030556,UNKNOWN
2022-03-12T00:58,-0.9164803091030578,UNKNOWN
