timestamp,rmssd,coverage,low_frequency,high_frequency
2022-01-29T00:15:00,127.821,0.816,1802.26,2221.638
2022-01-29T00:20:00,119.693,0.858,1665.757,2594.012
2022-01-29T00:25:00,101.302,0.929,869.493,1663.436
2022-01-29T00:30:00,107.271,0.943,1400.458,2007.896
2022-01-29T00:35:00,112.808,0.754,1458.117,1658.853
2022-01-29T00:40:00,111.256,0.778,954.077,2342.054
2022-01-29T00:45:00,114.095,0.913,810.239,2888.777
2022-01-29T00:50:00,95.977,0.775,1901.893,1064.799
2022-01-29T00:55:00,116.357,0.806,1253.712,1696.017
2022-01-29T01:00:00,111.427,0.849,1687.235,1176.665
2022-01-29T01:05:00,103.517,0.746,1136.98,1628.504
2022-01-29T01:10:00,105.393,0.708,1730.398,1759.291
2022-01-29T02:30:00,27.193,0.986,136.115,122.584
2022-01-29T02:35:00,26.478,0.886,110.14,96.849
2022-01-29T02:40:00,30.907,0.923,98.268,154.033
2022-01-29T02:45:00,37.692,0.991,209.983,307.548
2022-01-29T02:50:00,42.23,1.006,174.122,510.696
2022-01-29T02:55:00,42.372,0.975,147.372,493.504
2022-01-29T03:00:00,42.569,1.003,190.013,473.339
2022-01-29T03:05:00,38.916,0.91,134.789,338.49
2022-01-29T03:10:00,47.335,0.902,452.97,414.908
2022-01-29T03:15:00,62.953,1.002,215.662,972.188
2022-01-29T03:20:00,67.435,0.954,308.49,1175.466
2022-01-29T03:25:00,70.051,0.971,574.264,1030.01
2022-01-29T03:30:00,72.724,0.957,748.915,1049.154
2022-01-29T03:35:00,72.566,0.964,235.072,1325.162
2022-01-29T03:40:00,70.388,0.859,746.542,871.732
2022-01-29T03:45:00,73.503,0.822,738.998,643.464
2022-01-29T03:50:00,80.824,0.931,608.144,1405.474
2022-01-29T03:55:00,74.444,0.819,622.622,774.846
2022-01-29T04:00:00,83.036,0.789,1940.667,821.676
2022-01-29T04:20:00,84.382,0.952,589.234,1265.475
2022-01-29T04:25:00,76.985,0.943,963.381,870.787
2022-01-29T04:30:00,77.673,0.945,1117.673,1165.499
2022-01-29T04:35:00,79.374,0.959,1108.786,1126.796
2022-01-29T04:40:00,66.974,0.813,824.246,490.306
2022-01-29T05:55:00,99.725,0.798,3516.939,1203.037
2022-01-29T07:10:00,669.218,0.83,22119.552,61639.173
2022-01-29T07:15:00,747.581,0.815,33033.042,58468.977
2022-01-29T07:25:00,481.776,0.764,16602.252,28348.868
2022-01-29T23:30:00,101.74,0.713,1757.446,1650.432
2022-01-29T23:35:00,119.115,0.916,1239.554,2060.219
2022-01-29T23:40:00,125.247,0.87,427.904,2948.315
2022-01-29T23:45:00,129.987,0.957,2471.891,3498.244
2022-01-29T23:50:00,141.999,0.919,1797.501,3315.882
