timestamp,rmssd,coverage,low_frequency,high_frequency
2022-02-02T00:00:00,64.363,0.966,803.71,1234.865
2022-02-02T00:05:00,60.057,0.952,429.594,885.855
2022-02-02T00:10:00,63.044,0.914,633.219,662.845
2022-02-02T00:15:00,55.243,0.91,486.97,666.281
2022-02-02T00:20:00,55.509,0.895,1123.694,563.849
2022-02-02T00:25:00,56.276,0.943,769.542,507.482
2022-02-02T00:30:00,55.528,0.935,688.462,620.359
2022-02-02T00:35:00,61.818,0.906,617.282,751.127
2022-02-02T00:40:00,67.002,0.925,548.394,836.317
2022-02-02T00:45:00,54.846,0.739,819.619,420.914
2022-02-02T00:50:00,100.635,0.862,1697.154,1647.44
2022-02-02T00:55:00,105.919,0.726,2823.126,1905.298
2022-02-02T01:05:00,108.411,0.833,1447.136,2292.839
2022-02-02T01:10:00,96.393,0.882,1636.179,1653.289
2022-02-02T01:15:00,88.768,0.866,988.657,1682.447
2022-02-02T01:20:00,53.584,0.968,734.306,644.11
2022-02-02T01:25:00,49.046,0.984,247.891,409.389
2022-02-02T01:30:00,60.296,0.799,1814.582,575.914
2022-02-02T01:35:00,63.756,0.811,693.565,480.397
2022-02-02T01:40:00,63.76,0.904,688.194,529.145
2022-02-02T01:45:00,55.444,0.903,789.065,668.704
2022-02-02T01:50:00,54.281,0.883,732.201,645.247
2022-02-02T02:00:00,80.931,0.965,1785.203,1579.548
2022-02-02T02:05:00,91.546,0.978,805.967,1717.405
2022-02-02T02:10:00,90.025,0.935,784.948,1795.78
2022-02-02T02:15:00,83.956,0.975,612.712,1365.28
2022-02-02T02:20:00,90.373,0.918,439.725,1652.231
2022-02-02T02:25:00,89.904,0.824,1274.929,1204.348
2022-02-02T02:30:00,98.128,0.923,1099.183,1739.174
2022-02-02T02:35:00,95.722,0.895,1264.275,1576.359
2022-02-02T02:40:00,91.056,0.894,1580.236,1428.488
2022-02-02T02:45:00,93.736,0.884,961.614,1321.896
2022-02-02T02:50:00,98.293,0.833,2906.668,1417.356
2022-02-02T03:00:00,65.825,0.746,796.587,541.88
2022-02-02T03:05:00,73.964,0.764,863.261,674.962
2022-02-02T04:00:00,169.776,0.856,6282.948,2632.227
2022-02-02T04:05:00,207.117,0.841,3691.249,4410.147
2022-02-02T04:10:00,175.905,0.939,2189.227,4140.146
2022-02-02T04:15:00,113.711,0.753,2316.454,1476.099
2022-02-02T04:35:00,84.456,0.718,1197.665,213.915
2022-02-02T05:15:00,106.97,0.735,4294.519,1039.223
2022-02-02T05:25:00,109.553,0.704,2523.086,1151.758
2022-02-02T05:30:00,94.427,0.72,1908.936,1078.553
2022-02-02T05:35:00,92.046,0.701,1081.356,926.101
2022-02-02T05:40:00,105.106,0.773,1729.698,1131.955
2022-02-02T05:45:00,94.604,0.714,1464.626,955.827
2022-02-02T06:00:00,119.387,0.714,2789.48,1095.115
2022-02-02T06:05:00,109.389,0.828,7039.879,1521.267
2022-02-02T06:10:00,0.0,0.7,5512.028,535.189
2022-02-02T06:20:00,472.553,0.854,10835.177,31642.525
2022-02-02T06:25:00,505.486,0.805,5208.931,11650.814
2022-02-02T06:30:00,496.821,0.775,19900.662,23994.211
2022-02-02T06:35:00,589.779,0.773,19027.191,34077.644
2022-02-02T21:45:00,81.315,0.932,1357.721,923.142
2022-02-02T21:50:00,98.979,0.884,474.352,1579.083
2022-02-02T21:55:00,103.604,1.002,329.414,2792.709
2022-02-02T22:00:00,110.141,0.909,1386.075,2520.605
2022-02-02T22:05:00,118.126,0.951,974.555,2611.941
2022-02-02T22:10:00,113.313,0.85,848.292,1811.76
2022-02-02T22:15:00,116.965,0.754,1580.526,1156.208
2022-02-02T22:20:00,104.691,0.833,826.936,1920.205
2022-02-02T22:25:00,97.702,0.85,1393.349,2027.691
2022-02-02T22:30:00,99.433,0.808,1175.691,1488.672
2022-02-02T22:35:00,61.61,0.739,3265.876,209.717
2022-02-02T22:40:00,96.595,0.798,2433.236,1180.958
2022-02-02T23:00:00,100.994,0.778,2186.413,1469.67
2022-02-02T23:05:00,84.817,0.767,912.951,1010.839
2022-02-02T23:10:00,77.447,0.868,842.793,758.652
2022-02-02T23:15:00,74.187,0.859,2093.22,909.702
2022-02-02T23:25:00,81.639,0.798,1964.985,919.296
2022-02-02T23:30:00,95.52,0.739,2133.959,1039.193
