timestamp,rmssd,coverage,low_frequency,high_frequency
2022-03-03T00:00:00,136.135,0.742,1694.917,1707.054
2022-03-03T00:05:00,128.595,0.812,1466.518,2568.85
2022-03-03T00:10:00,113.654,0.743,5964.778,1373.188
2022-03-03T00:15:00,155.908,0.93,1804.054,3701.913
2022-03-03T00:20:00,143.071,0.856,2505.97,3452.377
2022-03-03T00:25:00,145.817,0.742,3034.326,2691.516
2022-03-03T00:30:00,114.919,0.824,3063.13,2006.489
2022-03-03T00:45:00,124.73,0.758,3297.588,2297.745
2022-03-03T00:55:00,101.392,0.772,1509.585,1311.214
2022-03-03T01:00:00,98.982,0.77,2200.748,1221.486
2022-03-03T01:05:00,127.36,0.836,2757.971,2312.078
2022-03-03T01:10:00,209.613,0.928,11647.286,7369.38
2022-03-03T01:15:00,176.035,0.974,1528.607,6112.961
2022-03-03T01:20:00,212.735,0.896,5782.275,9185.53
2022-03-03T01:25:00,200.866,0.839,2874.046,4865.68
2022-03-03T01:30:00,304.996,0.867,5409.915,14352.738
2022-03-03T01:35:00,290.677,0.828,4564.589,11089.66
2022-03-03T01:50:00,190.989,0.88,3388.062,5306.89
2022-03-03T01:55:00,193.104,0.995,2037.596,4904.422
2022-03-03T02:00:00,182.423,0.983,5050.88,5159.82
2022-03-03T02:05:00,195.049,0.96,3268.42,5155.025
2022-03-03T02:10:00,177.436,0.969,4231.329,4416.081
2022-03-03T02:15:00,198.184,0.946,3262.363,5366.18
2022-03-03T02:20:00,195.551,0.913,3831.389,3818.825
2022-03-03T02:25:00,222.714,0.949,5580.752,7814.664
2022-03-03T02:30:00,160.509,0.906,5432.733,3914.344
2022-03-03T02:35:00,167.224,0.865,3292.37,3545.433
2022-03-03T02:40:00,285.757,0.854,10837.924,12506.823
2022-03-03T02:45:00,248.497,0.87,8127.967,10115.179
2022-03-03T02:50:00,98.766,0.767,5110.846,1031.405
2022-03-03T03:00:00,98.011,0.756,1333.206,1348.998
2022-03-03T03:25:00,142.473,0.773,2736.952,1239.059
2022-03-03T03:30:00,141.563,0.747,3876.579,1734.704
2022-03-03T04:25:00,132.347,0.731,1696.397,788.42
2022-03-03T04:30:00,119.007,0.806,2330.568,1121.072
2022-03-03T04:35:00,120.151,0.862,3387.742,1906.94
2022-03-03T04:40:00,104.186,0.832,4214.783,1243.983
2022-03-03T04:45:00,152.459,0.776,6967.933,4224.596
2022-03-03T04:50:00,157.981,0.754,3341.839,2357.756
2022-03-03T04:55:00,187.031,0.78,4726.083,4413.96
2022-03-03T05:10:00,153.26,0.735,7657.074,4256.572
2022-03-03T05:45:00,78.094,0.706,6330.717,557.758
2022-03-03T23:10:00,82.172,0.962,215.812,1327.579
2022-03-03T23:15:00,91.048,0.834,950.046,1543.955
2022-03-03T23:20:00,119.934,0.957,1893.173,2716.196
2022-03-03T23:25:00,121.156,1.001,751.081,3089.263
2022-03-03T23:30:00,117.803,1.007,439.817,2681.232
2022-03-03T23:35:00,122.964,0.977,688.237,2925.48
2022-03-03T23:40:00,129.285,0.987,759.937,3101.235
2022-03-03T23:45:00,137.32,0.998,596.062,3884.297
2022-03-03T23:50:00,133.338,1.005,421.873,3749.088
2022-03-03T23:55:00,134.219,1.003,1031.856,3343.287
