timestamp,rmssd,coverage,low_frequency,high_frequency
2022-01-15T00:00:00,50.156,0.89,884.951,705.672
2022-01-15T00:05:00,50.86,1.004,238.071,651.762
2022-01-15T00:10:00,56.972,0.996,218.607,700.261
2022-01-15T00:15:00,61.836,0.996,561.466,702.655
2022-01-15T00:20:00,63.625,1.004,142.784,646.852
2022-01-15T00:25:00,63.799,1.004,311.042,782.993
2022-01-15T00:30:00,64.824,0.996,222.689,758.5
2022-01-15T00:35:00,68.862,0.943,323.985,1006.627
2022-01-15T00:40:00,80.206,0.976,2542.304,1264.576
2022-01-15T00:45:00,92.405,0.876,1974.476,1615.263
2022-01-15T00:50:00,92.081,0.971,1883.866,1758.493
2022-01-15T00:55:00,87.717,0.965,547.314,1795.008
2022-01-15T01:00:00,89.493,0.94,2470.075,1414.382
2022-01-15T01:05:00,90.737,0.991,1139.973,1700.786
2022-01-15T01:10:00,93.114,0.968,1196.302,1823.182
2022-01-15T01:15:00,83.29,0.972,2058.536,1312.197
2022-01-15T01:20:00,80.889,0.953,807.054,1778.431
2022-01-15T01:25:00,71.012,0.941,659.442,1016.768
2022-01-15T01:30:00,70.135,0.985,1385.372,945.414
2022-01-15T01:35:00,67.345,0.928,822.212,836.877
2022-01-15T01:40:00,75.175,0.925,1200.05,1032.486
2022-01-15T01:45:00,82.698,0.995,4044.772,1375.514
2022-01-15T01:50:00,92.647,1.002,1157.247,1641.04
2022-01-15T01:55:00,99.634,1.005,1151.294,1804.491
2022-01-15T02:00:00,114.793,0.988,748.812,2513.991
2022-01-15T02:05:00,114.114,0.989,838.0,2219.696
2022-01-15T02:10:00,120.963,1.002,1040.41,2898.899
2022-01-15T02:15:00,116.112,1.005,825.261,2325.267
2022-01-15T02:20:00,137.56,0.926,8536.948,3141.756
2022-01-15T02:25:00,159.645,0.886,5418.378,3821.377
2022-01-15T02:30:00,175.793,1.004,627.155,4746.192
2022-01-15T02:35:00,165.392,0.999,713.398,4254.872
2022-01-15T02:40:00,160.081,0.994,921.168,3965.184
2022-01-15T02:45:00,157.271,1.002,629.433,3926.388
2022-01-15T02:50:00,146.128,0.928,1365.515,3726.482
2022-01-15T02:55:00,121.073,0.968,5529.281,2714.299
2022-01-15T03:05:00,88.709,0.943,2979.804,1363.805
2022-01-15T03:10:00,95.022,0.963,1026.993,1955.473
2022-01-15T03:15:00,90.887,0.903,828.875,1233.107
2022-01-15T03:20:00,108.475,0.757,3065.053,1355.703
2022-01-15T03:25:00,121.479,0.887,2063.696,1947.675
2022-01-15T03:30:00,130.982,0.989,2907.853,2701.004
2022-01-15T03:35:00,135.211,0.989,2828.0,3000.428
2022-01-15T03:40:00,153.533,0.972,2182.04,4113.064
2022-01-15T03:45:00,158.118,0.969,1011.088,4547.407
2022-01-15T03:50:00,144.441,0.96,4413.995,3241.586
2022-01-15T03:55:00,124.705,0.791,6208.059,2505.979
2022-01-15T04:00:00,175.733,0.903,5526.189,4707.435
2022-01-15T04:05:00,163.467,0.958,2105.455,3989.193
2022-01-15T04:10:00,169.819,0.916,2850.614,3388.77
2022-01-15T04:15:00,140.986,0.926,1367.273,2196.479
2022-01-15T04:20:00,87.857,0.956,1547.169,968.856
2022-01-15T04:25:00,74.732,0.894,727.062,520.673
2022-01-15T04:30:00,133.646,0.779,4448.7,1632.712
2022-01-15T04:35:00,159.423,0.908,4729.582,2592.959
2022-01-15T04:40:00,102.248,0.806,2467.419,1209.959
2022-01-15T04:50:00,104.18,0.712,1513.248,846.656
2022-01-15T05:00:00,168.092,0.925,3455.409,3808.397
2022-01-15T05:05:00,141.933,0.829,5850.116,2744.756
2022-01-15T05:10:00,243.767,0.793,2907.471,8947.401
2022-01-15T05:15:00,216.497,0.963,4666.344,6429.937
2022-01-15T05:20:00,212.651,0.919,3072.737,5493.483
2022-01-15T05:25:00,214.033,0.867,4843.986,4466.183
2022-01-15T05:30:00,258.299,0.845,4577.727,5167.668
2022-01-15T05:35:00,136.022,0.736,3841.062,1558.325
2022-01-15T05:40:00,221.594,0.796,10249.618,4696.806
2022-01-15T05:45:00,236.187,0.892,4234.96,7378.05
2022-01-15T05:50:00,279.67,0.896,13253.052,8905.477
2022-01-15T05:55:00,264.097,0.883,9246.33,8709.406
2022-01-15T06:00:00,233.079,0.907,5849.766,6540.188
2022-01-15T06:45:00,57.167,0.716,758.21,347.751
2022-01-15T06:50:00,79.99,0.772,6189.797,1258.13
2022-01-15T07:05:00,39.799,0.787,674.073,247.701
2022-01-15T07:10:00,56.802,0.802,553.952,324.375
2022-01-15T23:45:00,125.43,0.782,1775.14,1852.269
2022-01-15T23:50:00,125.918,0.763,2054.979,1494.058
2022-01-15T23:55:00,128.485,0.779,2033.137,1635.305
