timestamp,rmssd,coverage,low_frequency,high_frequency
2022-05-08T00:00:00,111.318,0.808,1298.67,2652.035
2022-05-08T00:05:00,97.579,0.832,1261.257,1436.391
2022-05-08T00:10:00,94.734,0.832,1793.556,1513.147
2022-05-08T00:25:00,103.615,0.961,949.851,2612.599
2022-05-08T00:30:00,59.437,0.843,723.483,386.895
2022-05-08T00:35:00,63.026,0.749,379.763,585.132
2022-05-08T00:40:00,75.405,0.918,711.904,1915.008
2022-05-08T00:45:00,77.265,1.003,403.96,1607.423
2022-05-08T00:50:00,100.293,0.993,1277.715,2479.372
2022-05-08T00:55:00,111.037,1.004,837.883,3213.303
2022-05-08T01:00:00,118.509,1.001,433.605,3281.297
2022-05-08T01:05:00,134.446,1.005,1812.068,4301.12
2022-05-08T01:10:00,125.195,1.004,1571.455,3173.785
2022-05-08T01:15:00,141.209,0.985,2409.248,3834.604
2022-05-08T01:20:00,143.03,0.987,2588.589,4079.082
2022-05-08T01:25:00,205.487,0.962,5515.075,6401.705
2022-05-08T01:30:00,150.054,0.912,2296.09,3745.079
2022-05-08T01:35:00,140.738,1.006,2270.37,3589.69
2022-05-08T01:40:00,90.624,0.83,4505.553,993.71
2022-05-08T01:45:00,50.756,0.749,2921.45,380.379
2022-05-08T01:55:00,119.456,0.713,3119.9,1463.108
2022-05-08T02:05:00,79.384,0.794,778.595,1091.667
2022-05-08T02:10:00,65.979,0.781,969.093,606.288
2022-05-08T02:15:00,60.397,0.781,774.573,474.96
2022-05-08T02:20:00,81.399,0.73,713.431,700.786
2022-05-08T02:30:00,88.58,0.764,1344.725,1182.683
2022-05-08T02:35:00,105.67,0.779,2206.568,1205.03
2022-05-08T02:40:00,91.696,0.762,1765.761,850.291
2022-05-08T02:45:00,82.395,0.756,1293.439,638.462
2022-05-08T02:55:00,219.582,0.941,3641.431,13105.057
2022-05-08T03:10:00,207.924,0.708,6912.821,11634.237
2022-05-08T03:15:00,146.314,0.813,4081.285,2689.264
2022-05-08T03:35:00,199.38,1.004,2353.811,6574.613
2022-05-08T03:40:00,245.507,0.986,3131.229,10401.836
2022-05-08T03:45:00,241.273,1.005,2304.422,9505.622
2022-05-08T03:50:00,257.375,0.979,5550.747,10954.207
2022-05-08T03:55:00,217.971,1.008,6221.315,7954.927
2022-05-08T04:00:00,155.675,0.886,15555.044,2641.944
2022-05-08T04:05:00,154.892,0.827,3764.617,3327.466
2022-05-08T04:10:00,109.718,0.771,3151.329,1947.483
2022-05-08T04:15:00,106.458,0.786,944.326,1257.179
2022-05-08T04:20:00,119.944,0.917,2870.524,2087.656
2022-05-08T04:25:00,172.41,0.834,6521.116,6055.258
2022-05-08T04:30:00,130.504,0.768,3938.197,2836.183
2022-05-08T04:35:00,172.164,0.805,5966.176,2878.179
2022-05-08T05:10:00,95.405,0.784,2136.955,1528.548
2022-05-08T05:15:00,105.831,0.88,3423.204,1941.353
2022-05-08T05:20:00,112.139,0.762,1559.268,1336.788
2022-05-08T05:25:00,117.747,0.84,2769.755,1930.713
2022-05-08T05:30:00,113.748,0.742,3618.842,1315.368
2022-05-08T05:35:00,108.817,0.724,1692.044,892.177
2022-05-08T05:45:00,121.962,0.757,13691.909,1633.264
2022-05-08T05:50:00,225.648,0.782,4848.181,9229.277
2022-05-08T06:05:00,122.942,0.757,1376.388,1825.411
2022-05-08T06:10:00,161.45,0.723,6224.283,2674.601
2022-05-08T06:40:00,213.856,0.745,7056.271,7195.623
2022-05-08T06:45:00,324.587,0.926,15006.683,17906.199
2022-05-08T06:55:00,317.569,0.84,9974.425,18591.492
2022-05-08T07:00:00,290.012,0.823,19666.237,11922.76
2022-05-08T07:05:00,159.103,0.763,6363.027,2667.032
2022-05-08T07:10:00,261.073,0.947,12744.793,11515.033
2022-05-08T07:15:00,258.465,0.903,11408.69,9387.172
2022-05-08T07:20:00,270.214,0.938,2161.579,17193.723
2022-05-08T07:25:00,310.563,0.977,3489.172,20426.324
2022-05-08T07:30:00,287.343,0.907,7146.433,12355.005
2022-05-08T07:35:00,259.996,0.924,5548.123,14271.361
2022-05-08T07:40:00,289.292,0.975,4083.413,16848.903
2022-05-08T07:45:00,295.247,1.001,3093.742,17575.542
2022-05-08T22:15:00,88.87,0.948,362.752,1546.539
2022-05-08T22:20:00,82.092,0.924,855.223,943.186
2022-05-08T22:25:00,95.109,0.874,406.622,1989.367
2022-05-08T22:30:00,93.841,0.969,389.929,2134.711
2022-05-08T22:35:00,93.645,0.878,585.686,1080.316
2022-05-08T22:40:00,96.238,0.863,719.997,1997.302
2022-05-08T22:45:00,87.001,0.916,333.975,1605.721
2022-05-08T22:50:00,77.247,0.827,3762.17,1077.817
2022-05-08T22:55:00,91.337,0.967,231.387,2253.186
2022-05-08T23:00:00,93.151,0.893,1022.609,1428.819
2022-05-08T23:05:00,106.567,0.74,2282.96,832.014
2022-05-08T23:10:00,105.649,0.847,937.044,1874.031
2022-05-08T23:15:00,121.175,0.873,732.93,3366.301
2022-05-08T23:25:00,124.631,0.807,2652.103,2835.611
2022-05-08T23:30:00,137.519,0.827,1741.796,3639.447
2022-05-08T23:35:00,123.552,0.798,1093.937,2793.787
2022-05-08T23:40:00,131.562,0.854,1228.613,3714.202
2022-05-08T23:45:00,130.103,0.763,2690.057,1988.447
2022-05-08T23:50:00,118.458,0.716,2144.401,1106.292
2022-05-08T23:55:00,83.691,0.788,6433.773,1099.419
