timestamp,rmssd,coverage,low_frequency,high_frequency
2022-01-24T00:00:00,169.362,0.796,3221.973,3395.823
2022-01-24T00:05:00,116.27,0.93,5410.589,1890.539
2022-01-24T00:10:00,159.902,0.973,2479.394,4738.514
2022-01-24T00:15:00,143.685,0.996,1638.719,3522.441
2022-01-24T00:20:00,151.804,0.974,2240.722,3833.182
2022-01-24T00:25:00,174.052,0.961,3008.214,5083.758
2022-01-24T00:30:00,161.704,0.934,2642.245,4235.898
2022-01-24T00:35:00,164.81,0.923,2779.759,5047.267
2022-01-24T00:40:00,90.092,0.982,815.341,1290.904
2022-01-24T00:45:00,100.02,0.957,1863.35,2095.171
2022-01-24T00:50:00,114.533,0.901,1354.652,2415.691
2022-01-24T00:55:00,115.101,0.928,7098.393,3126.188
2022-01-24T01:00:00,104.601,0.958,3104.39,1817.65
2022-01-24T01:05:00,129.287,0.966,2556.299,2993.084
2022-01-24T01:10:00,117.942,0.976,1030.872,2578.721
2022-01-24T01:15:00,127.479,0.93,3261.405,2519.778
2022-01-24T01:20:00,151.786,0.991,1154.169,3181.833
2022-01-24T01:25:00,162.659,0.933,8437.01,3540.737
2022-01-24T01:30:00,219.451,0.939,2130.468,4978.208
2022-01-24T01:35:00,227.453,0.938,3870.098,5342.804
2022-01-24T01:40:00,257.384,0.98,3284.998,9232.041
2022-01-24T01:45:00,141.126,0.901,6594.56,1673.152
2022-01-24T01:50:00,216.555,0.886,3647.85,6074.889
2022-01-24T01:55:00,129.141,0.774,3559.067,2078.94
2022-01-24T02:00:00,86.704,0.802,827.179,528.14
2022-01-24T02:05:00,86.791,0.943,1647.084,1173.903
2022-01-24T02:10:00,103.447,0.887,1822.631,1495.082
2022-01-24T02:15:00,105.864,0.794,1355.605,2096.616
2022-01-24T02:25:00,151.199,0.769,3628.323,2741.981
2022-01-24T02:30:00,191.753,0.761,4304.548,7828.404
2022-01-24T03:05:00,143.928,0.85,5179.359,3627.909
2022-01-24T03:10:00,196.506,0.85,7076.224,4288.362
2022-01-24T03:15:00,206.117,0.756,8673.424,4075.702
2022-01-24T03:20:00,205.637,0.894,6557.786,5892.078
2022-01-24T03:25:00,211.479,0.87,7947.152,6356.752
2022-01-24T03:30:00,164.345,0.781,4947.22,3471.714
2022-01-24T03:35:00,144.741,0.777,2969.717,1826.701
2022-01-24T03:40:00,129.397,0.717,2928.136,1386.726
2022-01-24T03:45:00,163.63,0.793,6384.587,2650.148
2022-01-24T03:50:00,122.947,0.803,1776.968,1605.307
2022-01-24T03:55:00,118.058,0.761,6502.733,1559.999
2022-01-24T04:00:00,108.048,0.847,1836.412,1085.325
2022-01-24T04:05:00,103.052,0.72,2287.381,1027.585
2022-01-24T04:15:00,175.241,0.767,5937.131,4685.729
2022-01-24T04:20:00,106.23,0.78,2009.067,1195.047
2022-01-24T05:05:00,131.356,0.713,3671.512,1478.867
2022-01-24T05:10:00,187.299,0.835,3852.188,2765.838
2022-01-24T05:15:00,172.919,0.741,4013.0,2804.511
2022-01-24T05:20:00,189.203,0.771,5496.226,3658.309
2022-01-24T05:25:00,278.262,0.765,5569.095,11039.882
2022-01-24T05:30:00,236.751,0.989,5876.853,6386.887
2022-01-24T05:35:00,116.18,0.919,4065.468,1512.438
2022-01-24T23:10:00,97.805,0.785,1006.47,1085.576
2022-01-24T23:20:00,85.151,0.789,1320.513,1147.959
