timestamp,rmssd,coverage,low_frequency,high_frequency
2022-01-16T00:00:00,113.573,0.773,6696.441,1355.827
2022-01-16T00:05:00,125.885,0.846,3140.922,2725.015
2022-01-16T00:10:00,94.199,0.88,1287.344,1602.588
2022-01-16T00:15:00,85.217,0.788,1591.672,1353.478
2022-01-16T00:20:00,92.51,0.734,2280.893,942.385
2022-01-16T00:25:00,100.59,0.753,2408.133,716.909
2022-01-16T00:30:00,105.154,0.765,1718.491,1184.465
2022-01-16T00:35:00,103.235,0.762,1499.497,850.19
2022-01-16T00:40:00,107.49,0.732,1257.909,808.084
2022-01-16T00:45:00,106.965,0.736,1438.0,894.186
2022-01-16T00:55:00,99.491,0.782,1690.14,1428.504
2022-01-16T01:00:00,100.371,0.806,1532.252,902.977
2022-01-16T01:05:00,106.214,0.713,918.257,1140.601
2022-01-16T01:10:00,129.001,0.772,6421.224,2434.695
2022-01-16T01:15:00,135.025,0.915,2731.263,2414.175
2022-01-16T01:20:00,141.818,0.887,2417.619,2991.163
2022-01-16T01:25:00,127.273,0.913,1817.677,2768.004
2022-01-16T01:30:00,100.787,0.888,1424.551,1283.173
2022-01-16T01:35:00,68.816,0.956,862.806,692.195
2022-01-16T01:40:00,67.631,0.84,1067.257,734.201
2022-01-16T01:45:00,118.276,0.979,2368.723,2347.969
2022-01-16T01:50:00,119.148,0.892,3445.191,2122.623
2022-01-16T01:55:00,123.006,0.889,2293.939,1931.931
2022-01-16T02:05:00,63.704,0.794,1160.152,510.202
2022-01-16T02:10:00,82.285,0.824,2171.744,1164.052
2022-01-16T02:15:00,88.816,0.813,1830.729,874.49
2022-01-16T02:20:00,117.251,0.921,1212.677,2404.299
2022-01-16T02:25:00,122.385,0.899,3256.076,2599.531
2022-01-16T02:30:00,156.977,0.997,5305.893,3957.96
2022-01-16T02:35:00,136.48,0.867,7055.725,2532.022
2022-01-16T02:40:00,119.555,0.929,839.998,2675.15
2022-01-16T02:45:00,114.84,0.952,1027.474,2441.898
2022-01-16T02:50:00,107.845,0.872,1150.323,1969.77
2022-01-16T02:55:00,103.213,0.901,1019.683,1846.491
2022-01-16T03:00:00,105.585,0.812,3084.751,2492.476
2022-01-16T03:05:00,113.473,0.948,3071.398,2341.648
2022-01-16T03:10:00,111.075,0.955,1260.044,2112.84
2022-01-16T03:15:00,115.922,0.933,4738.921,2457.45
2022-01-16T03:20:00,110.675,0.799,4260.006,2014.387
2022-01-16T03:25:00,72.218,0.904,829.04,781.388
2022-01-16T03:30:00,74.645,0.974,689.863,838.111
2022-01-16T03:35:00,96.302,0.83,7071.524,2942.189
2022-01-16T03:40:00,129.579,0.955,2438.901,3194.58
2022-01-16T03:45:00,118.564,0.932,6542.545,2158.608
2022-01-16T03:50:00,131.6,0.949,2859.803,3064.439
2022-01-16T03:55:00,122.61,0.979,963.44,2189.824
2022-01-16T04:00:00,131.669,1.004,2823.602,2706.26
2022-01-16T04:05:00,123.085,0.936,3685.967,2011.231
2022-01-16T04:10:00,125.867,0.914,1249.615,2309.266
2022-01-16T04:15:00,139.793,0.94,5171.812,3297.131
2022-01-16T04:20:00,144.418,0.964,1473.517,3102.916
2022-01-16T04:25:00,146.458,0.988,1373.104,3641.633
2022-01-16T04:30:00,154.94,0.832,3054.231,3186.333
2022-01-16T04:50:00,81.086,0.76,2819.499,777.532
2022-01-16T04:55:00,111.814,0.889,10262.326,2312.077
2022-01-16T05:00:00,89.369,0.879,6801.769,1185.716
2022-01-16T05:05:00,126.88,0.903,3671.845,1891.658
2022-01-16T05:10:00,89.605,0.899,2246.103,1219.312
2022-01-16T05:15:00,96.24,0.971,1616.53,1412.446
2022-01-16T05:20:00,83.734,0.866,7221.766,832.365
2022-01-16T05:25:00,170.229,0.903,10507.163,3314.892
2022-01-16T05:30:00,141.056,0.917,7322.664,1810.548
2022-01-16T05:35:00,111.835,0.866,1219.059,2490.085
2022-01-16T05:40:00,117.896,0.827,3938.748,1503.993
2022-01-16T05:45:00,90.221,0.729,1796.785,990.603
2022-01-16T05:50:00,72.272,0.856,1747.911,880.568
2022-01-16T05:55:00,139.834,0.834,3055.198,2605.266
2022-01-16T06:00:00,142.071,0.967,2982.353,2954.06
2022-01-16T06:05:00,132.169,0.987,1865.586,2654.198
2022-01-16T06:10:00,118.206,0.954,2354.048,2702.255
2022-01-16T06:15:00,141.398,0.924,2240.331,3238.398
2022-01-16T06:20:00,134.556,0.973,1227.055,2899.871
2022-01-16T06:25:00,132.348,0.931,6469.764,2157.434
2022-01-16T06:30:00,147.858,0.927,3057.25,3459.378
2022-01-16T06:35:00,142.588,0.927,6443.398,3287.631
2022-01-16T06:40:00,184.388,0.905,6108.77,4713.792
2022-01-16T06:45:00,141.581,0.958,3527.784,4561.697
2022-01-16T06:50:00,111.804,0.902,5114.658,1867.482
2022-01-16T06:55:00,180.68,0.885,7812.158,4061.89
2022-01-16T07:00:00,67.899,0.845,3407.816,929.47
2022-01-16T07:05:00,65.046,0.855,1205.212,744.465
