timestamp,rmssd,coverage,low_frequency,high_frequency
2022-05-14T01:15:00,98.661,0.764,831.736,1865.926
2022-05-14T01:20:00,91.258,0.799,557.8,1116.364
2022-05-14T01:25:00,79.272,0.787,801.193,1095.511
2022-05-14T01:30:00,77.299,0.946,373.262,1022.891
2022-05-14T01:35:00,80.837,0.924,876.291,1009.924
2022-05-14T01:40:00,89.501,0.924,663.888,1595.175
2022-05-14T01:45:00,84.025,0.994,174.867,1372.01
2022-05-14T01:50:00,91.796,1.0,230.027,1576.466
2022-05-14T01:55:00,87.54,0.975,486.591,1409.642
2022-05-14T02:00:00,95.956,0.921,493.853,1866.322
2022-05-14T02:05:00,89.643,0.929,454.431,1516.05
2022-05-14T02:10:00,85.805,0.997,237.692,1617.193
2022-05-14T02:15:00,86.356,0.948,584.261,1524.413
2022-05-14T02:20:00,86.498,0.978,589.763,1355.094
2022-05-14T02:25:00,91.926,0.749,2231.752,1062.426
2022-05-14T02:30:00,99.298,0.997,338.246,2167.917
2022-05-14T02:35:00,85.86,0.969,236.59,1557.62
2022-05-14T02:40:00,80.62,0.951,947.161,1586.297
2022-05-14T02:45:00,72.231,0.976,1094.1,1209.754
2022-05-14T02:50:00,74.924,0.977,914.192,1431.616
2022-05-14T02:55:00,78.796,0.958,919.165,1303.295
2022-05-14T03:00:00,83.906,0.899,1154.817,1183.878
2022-05-14T03:05:00,77.338,0.986,552.388,1758.78
2022-05-14T03:10:00,80.802,1.001,336.458,1496.342
2022-05-14T03:15:00,90.233,0.938,535.594,1541.81
2022-05-14T03:40:00,89.588,0.786,1026.038,982.149
2022-05-14T03:45:00,116.21,0.845,1088.35,2589.251
2022-05-14T03:50:00,135.407,0.824,1841.474,2200.558
2022-05-14T03:55:00,101.791,0.989,409.793,1426.371
2022-05-14T04:00:00,108.833,0.833,2233.916,1115.695
2022-05-14T04:05:00,91.314,0.823,1215.247,1111.291
2022-05-14T04:10:00,113.96,0.893,4901.999,1905.996
2022-05-14T04:15:00,138.633,1.0,1019.58,2901.944
2022-05-14T04:20:00,142.681,0.951,2274.621,3698.72
2022-05-14T04:25:00,160.611,0.971,3726.184,3744.553
2022-05-14T04:30:00,216.144,0.962,10956.92,9787.582
2022-05-14T04:35:00,222.078,0.966,3030.366,13675.982
2022-05-14T04:40:00,214.953,0.855,4096.656,6811.885
2022-05-14T04:45:00,129.318,0.984,1949.989,1852.913
2022-05-14T04:50:00,103.182,0.789,2606.372,1400.563
2022-05-14T04:55:00,105.938,0.888,1996.058,1449.246
2022-05-14T05:00:00,172.457,0.795,8338.165,3109.875
2022-05-14T05:05:00,108.036,0.854,1397.297,1000.41
2022-05-14T05:10:00,94.095,0.747,1578.545,699.493
2022-05-14T05:20:00,101.619,0.828,1455.981,1055.144
2022-05-14T05:35:00,109.601,0.744,2555.177,867.782
2022-05-14T05:40:00,86.523,0.907,1579.413,818.298
2022-05-14T05:45:00,76.647,0.76,1310.915,580.87
2022-05-14T05:50:00,92.953,0.767,2121.509,842.949
2022-05-14T06:30:00,233.19,0.933,6151.395,8633.548
2022-05-14T06:35:00,261.885,0.991,3704.222,14448.827
2022-05-14T06:40:00,255.691,0.969,3496.047,8855.85
2022-05-14T06:45:00,212.429,0.968,7463.396,7009.359
2022-05-14T06:50:00,189.218,0.985,7009.169,6684.404
2022-05-14T06:55:00,197.156,0.987,1958.001,4925.302
2022-05-14T07:00:00,215.45,0.935,7735.29,7093.856
2022-05-14T07:05:00,243.211,0.922,6693.232,9174.005
2022-05-14T07:10:00,234.773,0.919,4783.813,8238.898
2022-05-14T07:15:00,236.461,0.997,4135.25,8514.426
2022-05-14T07:20:00,238.167,0.986,4527.301,8989.005
2022-05-14T07:25:00,215.504,0.946,7705.752,6035.026
2022-05-14T07:30:00,182.604,0.996,1603.609,5003.717
2022-05-14T07:35:00,220.876,0.911,6622.458,8733.171
2022-05-14T07:40:00,235.407,0.988,4186.182,9236.844
2022-05-14T07:45:00,184.671,0.962,3103.733,5329.407
2022-05-14T07:50:00,153.684,0.857,10000.288,2539.486
2022-05-14T07:55:00,214.306,0.979,3455.924,6446.918
2022-05-14T08:00:00,158.47,0.843,8274.457,3092.661
2022-05-14T08:30:00,77.968,0.741,1419.425,412.001
2022-05-14T08:35:00,85.957,0.819,643.194,1051.672
2022-05-14T08:40:00,83.347,0.81,956.974,1127.583
2022-05-14T08:45:00,73.689,0.747,1086.188,774.034
2022-05-14T08:50:00,136.207,0.901,5980.322,3927.28
2022-05-14T08:55:00,134.501,0.902,5550.9,3290.835
2022-05-14T09:00:00,147.092,0.894,4829.782,2887.846
2022-05-14T09:05:00,198.422,0.958,5073.39,7391.363
2022-05-14T09:10:00,184.133,0.856,3336.715,4367.103
