timestamp,rmssd,coverage,low_frequency,high_frequency
2022-06-10T00:00:00,89.55,0.999,104.156,1459.832
2022-06-10T00:05:00,98.466,0.962,479.39,1755.527
2022-06-10T00:10:00,101.212,0.903,744.323,2241.435
2022-06-10T00:15:00,111.031,0.849,724.665,1687.41
2022-06-10T00:20:00,96.816,0.979,129.455,1783.54
2022-06-10T00:25:00,98.852,0.753,1168.015,1110.121
2022-06-10T00:30:00,89.034,0.775,2162.032,804.007
2022-06-10T00:35:00,92.97,0.835,6393.356,1594.325
2022-06-10T00:40:00,118.605,0.888,912.915,2471.835
2022-06-10T00:45:00,116.911,0.744,1399.343,1974.988
2022-06-10T00:50:00,117.79,0.958,3596.331,2459.521
2022-06-10T00:55:00,95.276,0.935,637.59,1705.797
2022-06-10T01:00:00,98.195,0.876,705.522,1923.146
2022-06-10T01:05:00,88.175,0.929,758.3,928.437
2022-06-10T01:10:00,105.577,0.796,1185.255,1527.374
2022-06-10T02:15:00,79.072,0.758,4804.194,654.047
2022-06-10T02:20:00,195.052,0.748,4361.961,3679.05
2022-06-10T02:25:00,164.933,0.795,1989.09,3643.743
2022-06-10T02:30:00,177.39,0.799,4651.385,4121.71
2022-06-10T02:35:00,126.036,0.747,2758.074,1637.644
2022-06-10T02:40:00,87.491,0.71,1469.693,1172.118
2022-06-10T03:10:00,281.808,0.748,6902.022,8029.069
2022-06-10T03:15:00,267.388,0.92,7004.42,9723.001
2022-06-10T03:20:00,252.642,0.968,8394.25,9739.625
2022-06-10T03:25:00,220.041,0.716,13524.363,4811.91
2022-06-10T03:50:00,276.185,0.82,8941.188,9899.418
2022-06-10T03:55:00,313.549,0.889,6405.49,9344.499
2022-06-10T04:00:00,167.206,0.849,11189.427,3242.196
2022-06-10T04:05:00,198.493,0.797,4422.684,4687.068
2022-06-10T04:10:00,235.79,0.855,13613.283,5583.473
2022-06-10T04:15:00,136.688,0.909,8745.547,2451.531
2022-06-10T04:30:00,64.914,0.767,661.677,362.773
2022-06-10T04:50:00,266.071,0.765,7468.655,4513.299
2022-06-10T04:55:00,270.515,0.748,5921.496,8697.792
2022-06-10T05:00:00,291.979,0.901,6585.07,10617.503
2022-06-10T05:05:00,299.065,0.997,4653.451,13250.644
2022-06-10T05:10:00,296.775,0.974,6794.986,11476.29
2022-06-10T05:15:00,301.121,1.003,2313.476,12715.294
2022-06-10T05:20:00,299.555,0.995,2791.286,11513.862
2022-06-10T05:25:00,308.637,0.97,3415.11,13211.582
2022-06-10T05:30:00,260.325,0.929,6170.231,6764.423
2022-06-10T05:35:00,174.352,0.801,7074.512,3971.398
2022-06-10T05:40:00,161.074,0.747,5505.273,2504.392
2022-06-10T05:45:00,138.919,0.769,10669.552,2459.094
2022-06-10T06:15:00,253.3,0.984,15384.322,7220.82
2022-06-10T06:20:00,238.292,0.869,11693.63,5814.868
2022-06-10T06:25:00,286.418,0.961,13733.948,9238.353
2022-06-10T06:30:00,259.58,0.922,13486.973,8921.298
2022-06-10T06:35:00,200.778,0.9,6317.341,4446.216
2022-06-10T06:40:00,264.914,0.866,11589.478,11029.379
2022-06-10T06:45:00,242.634,0.916,7739.497,6867.822
2022-06-10T06:50:00,282.775,0.919,7174.081,12007.064
