timestamp,rmssd,coverage,low_frequency,high_frequency
2022-05-28T01:25:00,63.379,0.863,193.776,593.593
2022-05-28T01:30:00,56.126,0.986,249.89,706.875
2022-05-28T01:35:00,51.142,0.957,63.437,558.293
2022-05-28T01:40:00,49.863,1.002,104.979,557.109
2022-05-28T01:45:00,45.442,1.002,208.932,450.684
2022-05-28T01:50:00,49.201,0.998,108.074,493.435
2022-05-28T01:55:00,53.54,1.005,73.906,586.103
2022-05-28T02:00:00,53.667,1.004,154.008,702.795
2022-05-28T02:05:00,55.446,1.002,129.933,718.363
2022-05-28T02:10:00,56.594,0.866,845.373,550.05
2022-05-28T02:15:00,77.621,0.819,1909.186,1020.535
2022-05-28T02:20:00,89.391,0.896,1544.815,2320.732
2022-05-28T02:25:00,79.593,0.939,2219.312,1840.695
2022-05-28T02:30:00,81.889,0.907,537.017,1666.365
2022-05-28T02:35:00,93.775,0.927,2906.087,2363.871
2022-05-28T02:40:00,58.679,0.993,648.37,1040.357
2022-05-28T02:45:00,38.932,0.989,244.808,509.173
2022-05-28T02:50:00,41.98,0.982,409.759,548.179
2022-05-28T02:55:00,46.035,1.002,421.104,637.6
2022-05-28T03:00:00,49.0,0.924,395.397,493.067
2022-05-28T03:05:00,48.13,1.004,713.606,605.987
2022-05-28T03:10:00,61.642,0.923,1305.876,636.813
2022-05-28T03:15:00,435.724,0.922,18109.292,32026.89
2022-05-28T03:20:00,451.637,0.893,18550.848,43575.862
2022-05-28T03:25:00,458.216,0.842,20615.958,34834.817
2022-05-28T03:30:00,0.0,0.718,578.538,177.54
2022-05-28T03:35:00,61.614,0.832,2237.482,582.935
2022-05-28T03:40:00,587.282,0.705,12366.466,53623.988
2022-05-28T03:45:00,476.189,0.719,16418.081,28772.262
2022-05-28T03:50:00,408.753,0.728,21789.424,19154.792
2022-05-28T04:10:00,115.192,0.71,7518.919,1941.803
2022-05-28T04:15:00,109.92,0.877,2737.503,1648.944
2022-05-28T04:20:00,75.309,0.8,907.434,806.657
2022-05-28T04:25:00,73.888,0.819,514.214,640.994
2022-05-28T04:30:00,70.858,0.915,435.887,895.725
2022-05-28T05:25:00,77.824,0.753,1144.747,899.879
2022-05-28T05:30:00,187.934,0.837,7639.501,4690.418
2022-05-28T05:35:00,118.498,0.815,3395.034,2824.312
2022-05-28T06:10:00,67.879,0.723,966.283,295.056
2022-05-28T06:25:00,175.94,0.768,5221.722,3915.801
2022-05-28T06:30:00,214.992,0.861,3922.772,5373.798
2022-05-28T06:35:00,210.231,0.903,3475.117,6870.628
2022-05-28T06:40:00,245.196,1.003,2775.451,8353.675
2022-05-28T06:45:00,224.372,0.964,5434.904,6071.926
2022-05-28T06:50:00,159.372,0.828,4058.659,2163.689
2022-05-28T06:55:00,238.545,0.838,8919.893,6049.623
2022-05-28T07:00:00,262.922,0.998,4492.361,11445.158
2022-05-28T07:05:00,250.277,0.944,7203.218,9234.965
2022-05-28T07:10:00,180.734,0.753,5916.545,2350.337
2022-05-28T07:50:00,215.201,0.778,14038.164,3743.299
2022-05-28T07:55:00,256.383,0.884,7111.056,9287.738
2022-05-28T08:00:00,208.382,0.924,3538.71,5506.041
2022-05-28T08:05:00,229.52,0.845,24712.167,5184.181
2022-05-28T08:10:00,230.295,0.942,8855.404,10177.197
