timestamp,rmssd,coverage,low_frequency,high_frequency
2022-02-10T00:00:00,158.952,0.997,1042.354,3874.067
2022-02-10T00:05:00,165.176,0.999,1353.568,3600.491
2022-02-10T00:10:00,172.547,0.961,1336.643,4846.494
2022-02-10T00:15:00,125.881,0.864,10247.943,1595.856
2022-02-10T00:20:00,106.3,0.931,1870.735,1665.978
2022-02-10T00:25:00,122.368,0.982,878.182,2699.167
2022-02-10T00:30:00,131.655,0.99,1034.098,3200.039
2022-02-10T00:35:00,142.231,0.861,2219.684,3467.548
2022-02-10T00:40:00,176.826,0.95,1237.708,4624.817
2022-02-10T00:45:00,154.8,0.966,1855.234,3843.552
2022-02-10T00:50:00,134.939,0.979,424.41,3286.15
2022-02-10T00:55:00,135.562,0.938,1550.951,3067.536
2022-02-10T01:00:00,116.897,0.908,1234.623,1967.376
2022-02-10T01:05:00,118.937,0.928,824.487,2055.818
2022-02-10T01:10:00,79.259,0.885,3822.997,912.278
2022-02-10T01:15:00,97.73,0.926,2585.181,1510.185
2022-02-10T01:20:00,126.509,0.861,2084.888,1956.387
2022-02-10T01:25:00,117.024,0.902,2189.573,2498.811
2022-02-10T01:30:00,96.436,0.873,1171.488,1638.48
2022-02-10T01:35:00,119.548,0.93,1600.791,2698.309
2022-02-10T01:40:00,212.665,0.956,3615.653,7920.893
2022-02-10T01:45:00,220.521,0.991,2737.535,8465.79
2022-02-10T01:50:00,225.675,0.984,3040.483,7324.666
2022-02-10T01:55:00,247.212,1.002,941.395,8409.28
2022-02-10T02:00:00,306.208,0.995,2543.334,13170.564
2022-02-10T02:05:00,275.337,1.007,1408.966,10706.166
2022-02-10T02:10:00,248.364,1.003,1029.157,8071.406
2022-02-10T02:15:00,246.331,0.987,1726.955,8707.291
2022-02-10T02:20:00,218.884,0.911,9344.976,7876.215
2022-02-10T02:25:00,221.208,0.901,5122.131,7309.003
2022-02-10T02:30:00,168.766,0.747,10044.52,2433.711
2022-02-10T02:50:00,117.939,0.876,2064.636,1747.445
2022-02-10T03:00:00,105.98,0.733,1766.44,907.957
2022-02-10T03:05:00,107.601,0.896,3207.482,2074.987
2022-02-10T03:10:00,80.081,0.939,3503.088,2258.065
2022-02-10T03:15:00,139.04,0.877,2954.818,2844.366
2022-02-10T03:20:00,122.674,0.905,3638.183,2621.789
2022-02-10T03:25:00,84.421,0.786,978.674,994.809
2022-02-10T03:30:00,117.514,0.9,6357.268,1858.523
2022-02-10T03:35:00,97.809,0.835,1365.169,968.492
2022-02-10T03:40:00,85.896,0.742,1041.886,979.11
2022-02-10T03:45:00,86.576,0.76,1758.702,1117.197
2022-02-10T03:50:00,83.878,0.821,521.161,1174.958
2022-02-10T03:55:00,88.662,0.881,887.299,1545.057
2022-02-10T04:00:00,93.982,0.792,1461.897,903.21
2022-02-10T04:05:00,85.727,0.968,320.364,1309.156
2022-02-10T04:10:00,89.4,0.989,586.599,1473.83
2022-02-10T04:15:00,91.492,0.934,622.569,1624.311
2022-02-10T04:30:00,193.034,0.766,7361.39,5788.002
2022-02-10T04:35:00,192.922,0.926,2322.223,5563.72
2022-02-10T04:40:00,207.096,0.873,4728.886,4096.383
2022-02-10T04:45:00,160.692,0.922,11547.001,3562.93
2022-02-10T04:50:00,116.689,0.832,4064.509,1757.998
2022-02-10T04:55:00,108.045,0.734,1204.972,1523.044
2022-02-10T05:30:00,70.439,0.765,976.541,763.394
2022-02-10T05:35:00,99.699,0.948,2632.567,2352.656
2022-02-10T22:50:00,62.445,0.843,1859.165,882.877
2022-02-10T22:55:00,63.004,0.998,432.519,964.834
2022-02-10T23:00:00,73.358,0.911,1240.27,1208.124
2022-02-10T23:05:00,76.992,1.004,385.637,1344.255
2022-02-10T23:10:00,81.292,0.983,244.781,1348.744
2022-02-10T23:15:00,79.18,1.001,217.805,1380.022
2022-02-10T23:20:00,85.542,0.903,1766.853,1304.319
2022-02-10T23:25:00,82.069,1.001,336.152,1505.857
2022-02-10T23:30:00,86.966,0.997,676.405,1557.826
2022-02-10T23:35:00,91.295,1.004,301.07,1744.217
2022-02-10T23:40:00,96.547,0.976,799.857,1979.216
2022-02-10T23:45:00,94.48,0.958,766.011,1765.045
2022-02-10T23:50:00,99.34,0.934,796.818,1457.685
2022-02-10T23:55:00,90.595,0.789,5017.566,1061.076
