timestamp,rmssd,coverage,low_frequency,high_frequency
2022-05-04T00:00:00,140.721,0.943,1296.421,4412.951
2022-05-04T00:05:00,165.037,0.872,1880.905,3579.023
2022-05-04T00:10:00,143.404,0.956,745.474,4332.215
2022-05-04T00:15:00,141.009,0.963,973.719,3656.356
2022-05-04T00:20:00,133.069,1.006,376.932,2993.017
2022-05-04T00:35:00,124.974,0.862,1174.482,2181.696
2022-05-04T00:40:00,153.483,0.832,2767.687,2709.523
2022-05-04T00:45:00,142.889,0.859,1471.194,1677.582
2022-05-04T00:50:00,159.851,0.897,2596.417,3090.545
2022-05-04T00:55:00,145.232,0.743,5140.6,1754.655
2022-05-04T01:00:00,151.808,0.956,1757.829,3291.449
2022-05-04T01:05:00,139.439,0.766,3306.315,1653.057
2022-05-04T01:10:00,162.463,0.771,3270.545,3235.19
2022-05-04T01:15:00,163.047,0.763,6661.908,3184.114
2022-05-04T01:25:00,106.982,0.921,8820.302,1624.423
2022-05-04T01:30:00,96.496,0.94,3903.325,1572.747
2022-05-04T01:35:00,211.072,0.926,13876.429,7332.365
2022-05-04T01:40:00,193.626,0.727,3180.889,2283.731
2022-05-04T02:10:00,129.143,0.705,3568.251,2084.232
2022-05-04T02:20:00,142.723,0.809,683.43,2536.779
2022-05-04T02:35:00,136.921,0.74,458.273,3344.663
2022-05-04T02:45:00,143.772,0.727,3217.492,3425.546
2022-05-04T03:00:00,94.872,0.745,1398.499,1291.165
2022-05-04T03:05:00,87.326,0.849,1416.186,1118.28
2022-05-04T03:10:00,76.456,0.809,1308.63,1174.926
2022-05-04T03:15:00,81.503,0.726,1237.457,465.82
2022-05-04T03:20:00,112.027,0.809,1483.391,2388.26
2022-05-04T03:45:00,116.944,0.812,1305.205,1442.003
2022-05-04T04:05:00,104.267,0.765,1580.945,1123.587
2022-05-04T04:10:00,105.864,0.841,508.979,1975.224
2022-05-04T04:40:00,121.97,0.785,3380.307,2034.303
2022-05-04T04:45:00,152.106,0.756,1740.853,2058.731
2022-05-04T04:50:00,145.22,0.943,2277.681,3517.18
2022-05-04T04:55:00,134.445,0.928,2224.827,2382.95
2022-05-04T05:00:00,138.174,0.893,4483.642,2886.001
2022-05-04T05:05:00,170.356,0.954,3077.348,3710.223
2022-05-04T05:10:00,178.921,0.92,3338.675,3780.757
2022-05-04T05:20:00,126.733,0.89,4254.049,2450.038
2022-05-04T05:25:00,131.168,0.905,3802.971,2766.242
2022-05-04T05:30:00,83.185,0.778,1961.776,682.872
2022-05-04T05:45:00,80.711,0.759,856.376,859.023
2022-05-04T05:50:00,64.341,0.83,587.956,409.993
2022-05-04T05:55:00,65.01,0.774,1553.902,367.073
2022-05-04T06:00:00,72.332,0.887,1411.976,777.649
2022-05-04T06:05:00,66.268,0.735,1997.311,658.494
2022-05-04T21:55:00,63.727,0.978,992.66,916.25
2022-05-04T22:00:00,70.141,0.875,977.448,1451.798
2022-05-04T22:05:00,78.471,0.936,1632.658,1378.099
2022-05-04T22:10:00,93.246,0.923,791.765,2060.912
2022-05-04T22:15:00,98.495,1.002,590.934,2650.089
2022-05-04T22:20:00,94.101,1.005,1836.389,2619.637
2022-05-04T22:25:00,86.35,1.002,319.423,1934.809
2022-05-04T22:30:00,83.535,1.005,275.15,1761.178
2022-05-04T22:35:00,89.059,1.003,3539.01,1893.626
2022-05-04T22:40:00,93.518,0.995,474.794,2410.325
2022-05-04T22:45:00,89.361,0.995,516.29,1938.536
2022-05-04T22:50:00,100.812,0.96,1803.986,3023.191
2022-05-04T22:55:00,103.405,1.005,1757.689,2526.339
2022-05-04T23:00:00,104.084,1.002,987.963,2481.524
2022-05-04T23:05:00,73.364,0.972,1418.518,944.673
2022-05-04T23:10:00,80.381,1.005,2793.223,1168.535
2022-05-04T23:15:00,65.625,0.986,1251.684,1157.574
2022-05-04T23:20:00,88.25,0.959,2285.898,1900.27
2022-05-04T23:25:00,92.155,1.005,424.897,2042.994
2022-05-04T23:30:00,93.318,0.986,676.092,2074.834
2022-05-04T23:35:00,98.036,1.005,469.913,2478.716
2022-05-04T23:40:00,116.463,0.995,1069.526,3612.256
2022-05-04T23:45:00,105.861,1.004,365.933,2345.668
2022-05-04T23:50:00,102.521,0.838,7819.142,1423.15
2022-05-04T23:55:00,114.323,0.988,1639.526,2802.462
