timestamp,rmssd,coverage,low_frequency,high_frequency
2022-01-13T00:45:00,58.303,0.746,517.758,415.547
2022-01-13T00:50:00,65.461,0.775,718.972,433.784
2022-01-13T00:55:00,55.747,0.906,652.886,530.293
2022-01-13T01:00:00,36.873,0.817,822.88,190.936
2022-01-13T01:05:00,76.125,0.767,1429.197,788.286
2022-01-13T01:10:00,71.438,0.803,477.579,529.905
2022-01-13T01:25:00,474.253,0.716,9643.926,16930.553
2022-01-13T02:35:00,230.687,0.794,11367.236,6254.84
2022-01-13T02:45:00,125.95,0.725,3422.444,1514.38
2022-01-13T02:50:00,139.495,0.787,3950.274,1948.605
2022-01-13T02:55:00,237.924,0.712,3377.446,4606.114
2022-01-13T04:20:00,79.083,0.708,6481.164,591.907
2022-01-13T04:25:00,97.455,0.866,1957.108,1398.998
2022-01-13T04:30:00,76.374,0.815,1801.845,351.195
2022-01-13T04:35:00,74.031,0.835,1097.694,538.672
2022-01-13T04:40:00,72.365,0.772,1387.161,508.568
2022-01-13T04:50:00,181.021,0.785,4654.345,3277.928
2022-01-13T04:55:00,241.532,0.796,4795.535,7737.247
2022-01-13T05:00:00,246.177,0.843,6815.858,6206.258
2022-01-13T05:05:00,120.795,0.857,3748.337,1360.696
2022-01-13T05:10:00,127.684,0.879,2809.682,1559.396
2022-01-13T05:15:00,138.723,0.804,2632.108,2563.855
2022-01-13T05:35:00,150.107,0.752,3176.826,2356.514
2022-01-13T05:40:00,138.043,0.718,3636.986,1800.337
2022-01-13T06:05:00,105.049,0.707,4150.013,704.539
2022-01-13T22:25:00,121.593,0.727,1612.541,1578.851
2022-01-13T22:30:00,102.483,0.815,2121.592,1556.648
2022-01-13T22:35:00,119.362,0.731,1134.175,1639.105
2022-01-13T22:40:00,135.167,0.841,2122.126,2535.34
2022-01-13T22:45:00,126.243,0.864,1604.48,2292.176
2022-01-13T22:50:00,122.368,0.782,1266.384,1231.155
2022-01-13T22:55:00,124.329,0.865,2264.664,1618.355
2022-01-13T23:00:00,125.18,0.789,1180.645,2526.889
2022-01-13T23:05:00,107.564,0.895,557.82,1766.292
2022-01-13T23:10:00,114.064,0.789,2105.355,1355.962
2022-01-13T23:15:00,110.225,0.73,1242.431,1081.261
2022-01-13T23:30:00,89.413,0.717,5411.669,759.175
2022-01-13T23:35:00,128.106,0.834,2444.28,3014.875
