timestamp,rmssd,coverage,low_frequency,high_frequency
2022-03-14T00:25:00,194.997,0.954,2382.703,8331.299
2022-03-14T00:30:00,169.74,0.997,2212.662,6220.312
2022-03-14T00:35:00,134.291,0.92,1427.944,2931.695
2022-03-14T00:40:00,125.657,0.935,1672.008,3259.846
2022-03-14T00:45:00,111.247,0.895,1134.153,2647.272
2022-03-14T00:50:00,98.228,0.913,997.956,1741.372
2022-03-14T00:55:00,98.694,0.823,1634.62,1770.426
2022-03-14T01:05:00,132.74,0.96,2658.117,2423.872
2022-03-14T01:10:00,108.875,0.977,491.421,2667.998
2022-03-14T01:15:00,108.782,0.955,1785.707,2506.763
2022-03-14T01:20:00,86.912,0.977,518.736,1251.153
2022-03-14T01:25:00,90.766,0.81,1958.062,699.552
2022-03-14T01:30:00,98.335,0.881,1128.384,1371.973
2022-03-14T01:35:00,93.451,0.837,1770.377,1066.476
2022-03-14T04:35:00,169.964,0.757,5059.573,3751.746
2022-03-14T04:40:00,176.568,0.911,4873.731,2905.356
2022-03-14T04:45:00,78.859,0.892,3044.782,828.73
2022-03-14T04:50:00,98.869,0.759,3603.946,1197.271
2022-03-14T23:35:00,132.474,0.964,2104.29,4020.998
2022-03-14T23:40:00,118.388,0.926,642.179,2604.989
2022-03-14T23:45:00,134.593,0.996,647.856,3535.767
2022-03-14T23:50:00,138.205,1.005,427.262,3796.02
2022-03-14T23:55:00,127.937,0.936,1863.692,3077.929
