timestamp,Infrared to Red Signal Ratio
05/05/22 02:31:04,8
05/05/22 02:32:04,-2
05/05/22 02:33:04,-7
05/05/22 02:34:04,-16
05/05/22 02:35:04,-10
05/05/22 02:36:04,4
05/05/22 02:37:04,0
05/05/22 02:38:04,-28
05/05/22 02:39:04,-26
05/05/22 02:40:04,66
05/05/22 02:41:04,5
05/05/22 02:42:04,5
05/05/22 02:43:04,-3
05/05/22 02:44:04,0
05/05/22 02:45:04,-9
05/05/22 02:46:04,-21
05/05/22 02:47:04,-23
05/05/22 02:48:04,4
05/05/22 02:49:04,-17
05/05/22 02:50:04,0
05/05/22 02:51:04,0
05/05/22 02:52:49,14
05/05/22 02:53:49,32
05/05/22 02:54:49,4
05/05/22 02:55:49,-46
05/05/22 02:56:49,6
05/05/22 02:57:49,5
05/05/22 02:58:49,0
05/05/22 02:59:49,39
05/05/22 03:00:49,1
05/05/22 03:01:49,-1
05/05/22 03:02:49,-4
05/05/22 03:03:49,-1
05/05/22 03:04:49,-1
05/05/22 03:05:49,-1
05/05/22 03:06:49,-8
05/05/22 03:07:49,0
05/05/22 03:08:49,-34
05/05/22 03:09:49,-10
05/05/22 03:10:49,0
05/05/22 03:11:49,0
05/05/22 03:12:49,-4
05/05/22 03:13:49,0
05/05/22 03:14:49,47
05/05/22 03:15:49,2
05/05/22 03:16:49,-1
05/05/22 03:17:49,11
05/05/22 03:18:49,0
05/05/22 03:19:49,48
05/05/22 03:20:49,13
05/05/22 03:21:49,2
05/05/22 03:22:49,9
05/05/22 03:23:49,27
05/05/22 03:24:49,0
05/05/22 03:25:49,0
05/05/22 03:26:49,18
05/05/22 03:27:49,5
05/05/22 03:28:49,0
05/05/22 03:29:49,47
05/05/22 03:30:49,0
05/05/22 03:31:49,30
05/05/22 03:32:49,-3
05/05/22 03:33:49,-4
05/05/22 03:34:49,14
05/05/22 03:35:49,0
05/05/22 03:36:49,0
05/05/22 03:37:49,21
05/05/22 03:38:49,12
05/05/22 03:39:49,-41
05/05/22 03:40:49,16
05/05/22 03:41:49,-3
05/05/22 03:42:49,-5
05/05/22 03:43:49,0
05/05/22 03:44:49,5
05/05/22 03:45:49,8
05/05/22 03:46:49,6
05/05/22 03:47:49,2
05/05/22 03:48:49,-12
05/05/22 03:49:49,-8
05/05/22 03:50:49,0
05/05/22 03:51:49,0
05/05/22 03:52:49,-10
05/05/22 03:53:49,-1
05/05/22 03:54:49,-6
05/05/22 03:55:49,-7
05/05/22 03:56:49,2
05/05/22 03:57:49,-39
05/05/22 03:58:49,8
05/05/22 03:59:49,0
05/05/22 04:00:49,-4
05/05/22 04:01:49,13
05/05/22 04:02:49,21
05/05/22 04:03:49,-52
05/05/22 04:04:49,31
05/05/22 04:05:49,26
05/05/22 04:06:49,-6
05/05/22 04:07:49,9
05/05/22 04:08:49,0
05/05/22 04:09:49,-15
05/05/22 04:10:49,6
05/05/22 04:11:49,-35
05/05/22 04:12:49,46
05/05/22 04:13:49,-47
05/05/22 04:14:49,-5
05/05/22 04:15:49,-14
05/05/22 04:16:49,-26
05/05/22 04:17:49,4
05/05/22 04:18:49,0
05/05/22 04:19:49,-22
05/05/22 04:20:49,4
05/05/22 04:21:49,-7
05/05/22 04:22:49,-2
05/05/22 04:23:49,-41
05/05/22 04:24:49,0
05/05/22 04:25:49,-26
05/05/22 04:26:49,3
05/05/22 04:27:49,3
05/05/22 04:28:49,7
05/05/22 04:29:49,-13
05/05/22 04:30:49,0
05/05/22 04:31:49,-31
05/05/22 04:32:49,2
05/05/22 04:33:49,0
05/05/22 04:34:49,-13
05/05/22 04:35:49,0
05/05/22 04:36:53,0
05/05/22 04:37:53,-8
05/05/22 04:38:53,-2
05/05/22 04:39:53,8
05/05/22 04:40:53,19
05/05/22 04:41:53,1
05/05/22 04:42:53,13
05/05/22 04:43:53,4
05/05/22 04:44:53,-6
05/05/22 04:45:53,-4
05/05/22 04:46:53,-22
05/05/22 04:47:53,0
05/05/22 04:48:53,0
05/05/22 04:49:53,0
05/05/22 04:50:53,-4
05/05/22 04:51:53,14
05/05/22 04:52:53,5
05/05/22 04:53:53,-4
05/05/22 04:54:53,11
05/05/22 04:55:53,-4
05/05/22 04:56:53,4
05/05/22 04:57:53,-19
05/05/22 04:58:53,0
05/05/22 04:59:53,3
05/05/22 05:00:53,0
05/05/22 05:01:53,0
05/05/22 05:02:53,0
05/05/22 05:03:53,0
05/05/22 05:04:55,-1
05/05/22 05:05:55,3
05/05/22 05:06:55,0
05/05/22 05:07:55,0
05/05/22 05:08:55,0
05/05/22 05:09:57,44
05/05/22 05:10:57,0
05/05/22 05:11:57,8
05/05/22 05:12:57,0
05/05/22 05:13:57,6
05/05/22 05:14:57,25
05/05/22 05:15:57,0
05/05/22 05:16:57,33
05/05/22 05:17:57,21
05/05/22 05:18:57,7
05/05/22 05:19:57,-5
05/05/22 05:20:57,17
05/05/22 05:21:57,53
05/05/22 05:22:57,-5
05/05/22 05:23:57,-10
05/05/22 05:56:00,44
05/05/22 05:57:00,0
05/05/22 05:58:00,13
05/05/22 05:59:00,0
05/05/22 06:00:00,10
05/05/22 06:01:00,-19
05/05/22 06:02:00,-2
05/05/22 06:03:00,4
05/05/22 06:04:00,0
05/05/22 06:05:00,0
05/05/22 06:06:00,-17
05/05/22 06:07:00,2
05/05/22 06:08:00,72
05/05/22 06:09:00,8
05/05/22 06:10:00,-34
05/05/22 06:11:00,0
05/05/22 06:12:00,24
05/05/22 06:13:00,4
05/05/22 06:14:00,1
05/05/22 06:15:00,-37
05/05/22 06:16:00,-3
05/05/22 06:17:00,0
05/05/22 06:18:00,1
05/05/22 06:19:00,3
05/05/22 06:20:00,0
05/05/22 06:21:00,4
05/05/22 06:22:00,41
05/05/22 06:23:00,0
05/05/22 06:24:00,0
05/05/22 06:25:00,0
05/05/22 06:26:00,4
05/05/22 06:27:00,-3
05/05/22 06:28:00,-9
05/05/22 06:29:00,4
05/05/22 06:30:00,8
05/05/22 06:31:00,0
05/05/22 06:32:00,0
05/05/22 06:33:00,-4
05/05/22 06:34:00,-7
05/05/22 06:35:00,-35
05/05/22 06:36:00,-2
05/05/22 06:37:00,21
05/05/22 06:38:00,0
05/05/22 06:39:00,0
05/05/22 06:40:00,-8
05/05/22 06:41:01,0
05/05/22 06:42:01,12
05/05/22 06:43:01,-8
05/05/22 06:44:01,-3
05/05/22 06:45:01,19
05/05/22 06:46:01,0
05/05/22 06:47:01,-1
05/05/22 06:48:01,0
05/05/22 06:49:01,18
05/05/22 06:50:04,-6
05/05/22 06:51:04,3
05/05/22 06:52:04,0
05/05/22 06:53:04,0
05/05/22 06:54:04,28
05/05/22 06:55:04,0
05/05/22 06:56:04,0
05/05/22 06:57:04,0
05/05/22 06:58:04,0
05/05/22 06:59:04,-10
05/05/22 07:00:04,2
05/05/22 07:01:04,0
05/05/22 07:02:04,3
05/05/22 07:03:04,-3
05/05/22 07:04:04,3
05/05/22 07:05:04,-3
05/05/22 07:06:04,-5
05/05/22 07:07:04,0
05/05/22 07:08:04,0
05/05/22 23:36:30,46
05/05/22 23:37:30,17
05/05/22 23:38:30,0
05/05/22 23:39:30,0
05/05/22 23:40:30,-6
05/05/22 23:41:30,0
05/05/22 23:42:30,0
05/05/22 23:43:30,0
05/05/22 23:44:30,34
05/05/22 23:45:30,-12
05/05/22 23:46:30,-2
05/05/22 23:47:30,-1
05/05/22 23:48:30,0
05/05/22 23:49:30,-39
05/05/22 23:50:30,-26
05/05/22 23:51:30,6
05/05/22 23:52:30,-6
05/05/22 23:53:30,-38
05/05/22 23:54:30,0
05/05/22 23:55:30,-20
05/05/22 23:56:30,0
05/05/22 23:57:30,-3
05/05/22 23:58:30,-1
05/05/22 23:59:30,4
