timestamp,Infrared to Red Signal Ratio
04/26/22 00:01:24,0
04/26/22 00:02:24,-10
04/26/22 00:03:24,-4
04/26/22 00:04:24,-2
04/26/22 00:05:24,0
04/26/22 00:06:24,11
04/26/22 00:07:24,-14
04/26/22 00:08:24,0
04/26/22 00:09:24,1
04/26/22 00:10:24,4
04/26/22 00:11:24,-7
04/26/22 00:12:24,-6
04/26/22 00:13:24,0
04/26/22 00:14:24,-21
04/26/22 00:15:24,14
04/26/22 00:16:24,4
04/26/22 00:17:24,4
04/26/22 00:18:24,25
04/26/22 00:19:24,2
04/26/22 00:20:24,0
04/26/22 00:21:24,0
04/26/22 00:22:24,4
04/26/22 00:23:24,0
04/26/22 00:24:24,4
04/26/22 00:25:24,0
04/26/22 00:26:24,0
04/26/22 00:27:24,12
04/26/22 00:28:24,-2
04/26/22 00:29:24,0
04/26/22 00:30:24,-3
04/26/22 00:31:24,0
04/26/22 00:32:24,3
04/26/22 00:33:24,-8
04/26/22 00:34:24,0
04/26/22 00:35:24,3
04/26/22 00:36:24,-1
04/26/22 00:37:24,0
04/26/22 00:38:24,-3
04/26/22 00:39:24,-8
04/26/22 00:40:24,0
04/26/22 00:41:24,21
04/26/22 00:42:24,0
04/26/22 00:43:24,9
04/26/22 00:44:24,-22
04/26/22 00:45:24,7
04/26/22 00:46:24,0
04/26/22 00:47:24,6
04/26/22 00:48:24,-3
04/26/22 00:49:24,-33
04/26/22 00:50:24,2
04/26/22 00:51:24,3
04/26/22 00:52:24,25
04/26/22 00:53:24,45
04/26/22 00:54:24,20
04/26/22 00:55:24,0
04/26/22 00:56:24,37
04/26/22 00:57:24,6
04/26/22 00:58:24,4
04/26/22 00:59:24,15
04/26/22 01:00:24,-1
04/26/22 01:01:24,18
04/26/22 01:02:24,0
04/26/22 01:03:24,1
04/26/22 01:04:24,27
04/26/22 01:05:24,2
04/26/22 01:06:24,0
04/26/22 01:07:24,-30
04/26/22 01:08:24,0
04/26/22 01:09:24,-27
04/26/22 01:10:24,0
04/26/22 01:11:24,0
04/26/22 01:12:24,0
04/26/22 01:13:24,0
04/26/22 01:14:24,16
04/26/22 01:15:26,-9
04/26/22 01:16:26,3
04/26/22 01:17:26,9
04/26/22 01:18:26,11
04/26/22 01:19:26,-6
04/26/22 01:20:26,6
04/26/22 01:21:26,16
04/26/22 01:22:26,-65
04/26/22 01:23:26,4
04/26/22 01:24:26,4
04/26/22 01:25:26,1
04/26/22 01:26:26,4
04/26/22 01:27:26,4
04/26/22 01:28:26,-17
04/26/22 01:29:26,-12
04/26/22 01:30:26,-10
04/26/22 01:31:26,30
04/26/22 01:32:26,0
04/26/22 01:33:26,-43
04/26/22 01:34:26,-2
04/26/22 01:35:26,14
04/26/22 01:36:26,0
04/26/22 01:37:26,-20
04/26/22 01:38:26,-2
04/26/22 01:39:26,0
04/26/22 01:40:26,-7
04/26/22 01:41:26,-3
04/26/22 01:42:26,0
04/26/22 01:43:26,-2
04/26/22 01:44:26,-12
04/26/22 01:45:26,-17
04/26/22 01:46:26,-6
04/26/22 01:47:26,-1
04/26/22 01:48:26,40
04/26/22 01:49:26,22
04/26/22 01:50:26,-5
04/26/22 01:51:26,0
04/26/22 01:52:39,0
04/26/22 01:53:39,-3
04/26/22 01:54:39,5
04/26/22 01:55:39,0
04/26/22 01:56:39,-1
04/26/22 01:57:39,6
04/26/22 01:58:39,14
04/26/22 01:59:39,17
04/26/22 02:00:39,-3
04/26/22 02:01:39,14
04/26/22 02:02:39,-4
04/26/22 02:03:39,-2
04/26/22 02:04:39,0
04/26/22 02:05:39,4
04/26/22 02:06:39,25
04/26/22 02:07:39,-34
04/26/22 02:08:39,0
04/26/22 02:09:39,0
04/26/22 02:10:39,-30
04/26/22 02:11:39,-4
04/26/22 02:12:39,6
04/26/22 02:14:50,-17
04/26/22 02:15:50,0
04/26/22 02:16:50,-15
04/26/22 02:17:50,-7
04/26/22 02:18:50,17
04/26/22 02:19:50,6
04/26/22 02:20:50,-2
04/26/22 02:21:50,0
04/26/22 02:22:50,-31
04/26/22 02:23:50,0
04/26/22 02:24:50,-9
04/26/22 02:25:50,17
04/26/22 02:26:50,-11
04/26/22 02:27:50,-17
04/26/22 02:28:50,4
04/26/22 02:29:50,0
04/26/22 02:30:50,0
04/26/22 02:31:50,-7
04/26/22 02:32:50,-8
04/26/22 02:33:50,-15
04/26/22 02:34:50,16
04/26/22 02:35:50,0
04/26/22 02:36:50,-15
04/26/22 02:37:50,-4
04/26/22 02:38:50,-24
04/26/22 02:39:50,7
04/26/22 02:40:50,13
04/26/22 02:41:50,-1
04/26/22 02:42:50,5
04/26/22 02:43:50,0
04/26/22 02:44:50,9
04/26/22 02:45:50,0
04/26/22 02:46:50,0
04/26/22 02:47:50,4
04/26/22 02:48:50,0
04/26/22 02:49:50,0
04/26/22 02:50:50,21
04/26/22 02:51:50,44
04/26/22 02:52:50,-20
04/26/22 02:53:50,19
04/26/22 02:54:50,-8
04/26/22 02:55:50,32
04/26/22 02:56:50,-4
04/26/22 02:57:50,0
04/26/22 02:58:50,0
04/26/22 02:59:50,-17
04/26/22 03:00:50,-9
04/26/22 03:01:50,7
04/26/22 03:02:50,-17
04/26/22 03:03:50,-15
04/26/22 03:04:50,-16
04/26/22 03:05:50,5
04/26/22 03:06:50,29
04/26/22 03:07:50,1
04/26/22 03:08:50,-51
04/26/22 03:09:50,0
04/26/22 03:10:50,0
04/26/22 03:11:50,0
04/26/22 03:12:50,0
04/26/22 03:13:50,0
04/26/22 03:14:50,0
04/26/22 03:15:50,0
04/26/22 03:16:50,0
04/26/22 03:17:50,8
04/26/22 03:19:34,10
04/26/22 03:20:34,-3
04/26/22 03:21:34,9
04/26/22 03:22:34,3
04/26/22 03:23:34,10
04/26/22 03:24:34,-23
04/26/22 03:25:34,0
04/26/22 03:26:34,-4
04/26/22 03:27:34,-3
04/26/22 03:28:34,0
04/26/22 03:29:34,-8
04/26/22 03:30:36,12
04/26/22 03:31:36,1
04/26/22 03:32:36,0
04/26/22 03:33:36,-30
04/26/22 03:34:36,0
04/26/22 03:35:36,0
04/26/22 03:36:36,-1
04/26/22 03:37:36,0
04/26/22 03:39:34,0
