timestamp,Infrared to Red Signal Ratio
01/13/22 00:00:37,0
01/13/22 00:01:37,13
01/13/22 00:02:37,7
01/13/22 00:03:37,0
01/13/22 00:04:37,-1
01/13/22 00:05:37,-8
01/13/22 00:06:35,-1
01/13/22 00:07:35,0
01/13/22 00:08:35,13
01/13/22 00:09:35,5
01/13/22 00:10:35,-14
01/13/22 00:11:35,1
01/13/22 00:12:35,15
01/13/22 00:13:35,11
01/13/22 00:14:35,33
01/13/22 00:15:35,-3
01/13/22 00:16:35,12
01/13/22 00:17:35,2
01/13/22 00:18:35,-17
01/13/22 00:19:35,0
01/13/22 00:20:35,21
01/13/22 00:21:35,-23
01/13/22 00:22:38,5
01/13/22 00:23:38,-4
01/13/22 00:24:38,-42
01/13/22 00:25:38,10
01/13/22 00:26:38,0
01/13/22 00:27:38,-5
01/13/22 00:28:38,17
01/13/22 00:29:38,0
01/13/22 00:30:39,2
01/13/22 00:31:39,-43
01/13/22 00:32:39,-15
01/13/22 00:33:39,0
01/13/22 00:34:39,1
01/13/22 00:35:39,34
01/13/22 00:36:39,0
01/13/22 00:37:39,4
01/13/22 00:38:39,-9
01/13/22 00:39:39,-3
01/13/22 00:40:39,20
01/13/22 00:41:39,-6
01/13/22 00:42:39,2
01/13/22 00:43:39,0
01/13/22 00:44:39,-5
01/13/22 00:45:39,0
01/13/22 00:46:39,18
01/13/22 00:47:39,-13
01/13/22 00:48:39,11
01/13/22 00:49:39,-4
01/13/22 00:50:39,-4
01/13/22 00:51:39,0
01/13/22 00:52:42,-7
01/13/22 00:53:42,0
01/13/22 00:54:42,21
01/13/22 00:55:42,21
01/13/22 00:56:42,-26
01/13/22 00:57:42,1
01/13/22 00:58:42,-34
01/13/22 00:59:42,30
01/13/22 01:00:42,-1
01/13/22 01:01:42,4
01/13/22 01:02:42,-24
01/13/22 01:03:42,14
01/13/22 01:04:42,13
01/13/22 01:05:42,3
01/13/22 01:06:42,0
01/13/22 01:07:43,0
01/13/22 01:08:43,16
01/13/22 01:09:43,0
01/13/22 01:10:43,-2
01/13/22 01:11:43,-50
01/13/22 01:12:43,-5
01/13/22 01:13:43,4
01/13/22 01:14:43,0
01/13/22 01:15:43,17
01/13/22 01:16:43,-4
01/13/22 01:17:43,-2
01/13/22 01:18:43,-20
01/13/22 01:19:43,-11
01/13/22 01:20:43,-20
01/13/22 01:21:43,0
01/13/22 01:22:44,8
01/13/22 01:23:44,10
01/13/22 01:24:44,-20
01/13/22 01:25:44,0
01/13/22 01:26:44,2
01/13/22 01:27:44,15
01/13/22 01:28:44,2
01/13/22 01:29:44,5
01/13/22 01:30:44,8
01/13/22 01:31:44,-13
01/13/22 01:32:44,-8
01/13/22 01:33:44,0
01/13/22 01:34:44,20
01/13/22 01:35:44,0
01/13/22 01:36:44,-4
01/13/22 01:37:48,0
01/13/22 01:38:48,13
01/13/22 01:39:48,10
01/13/22 01:40:48,-26
01/13/22 01:41:48,-1
01/13/22 01:42:48,19
01/13/22 01:43:48,0
01/13/22 01:44:48,-39
01/13/22 01:45:48,0
01/13/22 01:46:48,-9
01/13/22 01:47:48,-10
01/13/22 01:48:48,-18
01/13/22 01:49:48,-13
01/13/22 01:50:48,-13
01/13/22 01:51:48,22
01/13/22 01:52:49,0
01/13/22 01:53:49,0
01/13/22 01:54:49,12
01/13/22 01:55:49,-20
01/13/22 01:56:49,3
01/13/22 01:57:49,15
01/13/22 01:58:49,0
01/13/22 01:59:49,-7
01/13/22 02:00:49,-17
01/13/22 02:01:49,-11
01/13/22 02:02:49,-4
01/13/22 02:03:49,4
01/13/22 02:04:49,21
01/13/22 02:05:49,0
01/13/22 02:06:49,0
01/13/22 02:07:50,-42
01/13/22 02:08:50,4
01/13/22 02:09:50,-19
01/13/22 02:10:50,0
01/13/22 02:11:50,-3
01/13/22 02:12:50,0
01/13/22 02:13:50,-16
01/13/22 02:14:50,-4
01/13/22 02:15:50,0
01/13/22 02:16:50,-1
01/13/22 02:17:50,-4
01/13/22 02:18:50,-4
01/13/22 02:19:50,20
01/13/22 02:20:50,-2
01/13/22 02:21:50,-30
01/13/22 02:22:50,-1
01/13/22 02:23:53,-2
01/13/22 02:24:53,0
01/13/22 02:25:53,21
01/13/22 02:26:53,0
01/13/22 02:27:53,0
01/13/22 02:28:53,0
01/13/22 02:29:53,4
01/13/22 02:30:53,6
01/13/22 02:31:53,-6
01/13/22 02:32:53,-4
01/13/22 02:33:53,9
01/13/22 02:34:53,0
01/13/22 02:35:53,0
01/13/22 02:36:53,-8
01/13/22 02:37:53,0
01/13/22 02:38:53,6
01/13/22 02:39:53,-19
01/13/22 02:40:53,19
01/13/22 02:41:53,-7
01/13/22 02:42:53,3
01/13/22 02:43:53,-8
01/13/22 02:44:53,4
01/13/22 02:45:53,-16
01/13/22 02:46:53,0
01/13/22 02:47:53,-21
01/13/22 02:48:53,1
01/13/22 02:49:53,-1
01/13/22 02:50:53,-17
01/13/22 02:51:53,-43
01/13/22 02:52:53,-4
01/13/22 02:53:54,12
01/13/22 02:54:54,0
01/13/22 02:55:54,34
01/13/22 02:56:54,-34
01/13/22 02:57:54,-2
01/13/22 02:58:54,8
01/13/22 02:59:54,-52
01/13/22 03:00:54,-9
01/13/22 03:01:54,-18
01/13/22 03:02:54,-65
01/13/22 03:03:54,-63
01/13/22 03:04:54,1
01/13/22 03:05:54,-3
01/13/22 03:06:54,6
01/13/22 03:07:54,-8
01/13/22 03:08:55,0
01/13/22 03:09:55,10
01/13/22 03:10:55,-29
01/13/22 03:11:55,-15
01/13/22 03:12:55,0
01/13/22 03:13:55,6
01/13/22 03:14:55,16
01/13/22 03:15:55,44
01/13/22 03:16:55,0
01/13/22 03:17:55,-17
01/13/22 03:18:55,0
01/13/22 03:19:55,-6
01/13/22 03:20:55,-1
01/13/22 03:21:55,-1
01/13/22 03:22:55,4
01/13/22 03:23:57,0
01/13/22 03:24:57,43
01/13/22 03:25:57,78
01/13/22 03:26:57,10
01/13/22 03:27:57,-8
01/13/22 03:28:57,-26
01/13/22 03:29:57,-15
01/13/22 03:30:57,-33
01/13/22 03:31:57,-32
01/13/22 03:32:57,-36
01/13/22 03:33:57,2
01/13/22 03:34:57,3
01/13/22 03:35:57,-14
01/13/22 03:36:57,11
01/13/22 03:37:57,-2
01/13/22 03:38:58,0
01/13/22 03:39:58,-3
01/13/22 03:40:58,0
01/13/22 03:41:58,1
01/13/22 03:42:58,0
01/13/22 03:43:58,0
01/13/22 03:44:58,33
01/13/22 03:45:58,-3
01/13/22 03:46:58,-26
01/13/22 03:47:58,5
01/13/22 03:48:58,0
01/13/22 03:49:58,3
01/13/22 03:50:58,-5
01/13/22 03:51:58,3
01/13/22 03:52:58,14
01/13/22 03:53:58,-8
01/13/22 03:54:58,0
01/13/22 03:55:58,0
01/13/22 03:56:58,7
01/13/22 03:57:58,0
01/13/22 03:58:58,-18
01/13/22 03:59:58,-4
01/13/22 04:00:58,21
01/13/22 04:01:58,0
01/13/22 04:02:58,-20
01/13/22 04:03:58,-4
01/13/22 04:04:58,0
01/13/22 04:05:58,-9
01/13/22 04:06:58,-25
01/13/22 04:07:58,-8
01/13/22 04:08:59,-6
01/13/22 04:09:59,2
01/13/22 04:10:59,0
01/13/22 04:11:59,0
01/13/22 04:12:59,-1
01/13/22 04:13:59,9
01/13/22 04:14:59,-27
01/13/22 04:15:59,2
01/13/22 04:16:59,52
01/13/22 04:17:59,2
01/13/22 04:18:59,-4
01/13/22 04:19:59,0
01/13/22 04:20:59,3
01/13/22 04:21:59,0
01/13/22 04:22:59,0
01/13/22 04:24:00,17
01/13/22 04:25:00,-26
01/13/22 04:26:00,-2
01/13/22 04:27:00,-42
01/13/22 04:28:00,28
01/13/22 04:29:00,0
01/13/22 04:30:00,24
01/13/22 04:31:00,-22
01/13/22 04:32:00,-13
01/13/22 04:33:00,21
01/13/22 04:34:00,3
01/13/22 04:35:00,-24
01/13/22 04:36:00,-28
01/13/22 04:37:00,8
01/13/22 04:38:00,17
01/13/22 04:39:02,0
01/13/22 04:40:02,0
01/13/22 04:41:02,3
01/13/22 04:42:02,7
01/13/22 04:43:02,-8
01/13/22 04:44:02,0
01/13/22 04:45:02,4
01/13/22 04:46:02,-1
01/13/22 04:47:02,-3
01/13/22 04:48:02,19
01/13/22 04:49:02,11
01/13/22 04:50:02,46
01/13/22 04:51:02,9
01/13/22 04:52:02,0
01/13/22 04:53:02,-1
01/13/22 04:54:02,-49
01/13/22 04:55:02,-11
01/13/22 04:56:02,73
01/13/22 04:57:02,-12
01/13/22 04:58:02,-12
01/13/22 04:59:02,2
01/13/22 05:00:02,-4
01/13/22 05:01:02,-11
01/13/22 05:02:02,-8
01/13/22 05:03:02,-4
01/13/22 05:04:02,-18
01/13/22 05:05:02,5
01/13/22 05:06:02,-22
01/13/22 05:07:02,0
01/13/22 05:08:02,-47
01/13/22 05:09:03,-17
01/13/22 05:10:03,-61
01/13/22 05:11:03,4
01/13/22 05:12:03,0
01/13/22 05:13:03,-2
01/13/22 05:14:03,0
01/13/22 05:15:03,0
01/13/22 05:16:03,-4
01/13/22 05:17:03,-14
01/13/22 05:18:03,5
01/13/22 05:19:03,55
01/13/22 05:20:03,5
01/13/22 05:21:03,-13
01/13/22 05:22:03,0
01/13/22 05:23:03,-48
01/13/22 05:24:05,-8
01/13/22 05:25:05,0
01/13/22 05:26:05,-47
01/13/22 05:27:05,0
01/13/22 05:28:05,4
01/13/22 05:29:05,-4
01/13/22 05:30:05,8
01/13/22 05:31:05,37
01/13/22 05:32:05,0
01/13/22 05:33:05,-37
01/13/22 05:34:05,15
01/13/22 05:35:05,-8
01/13/22 05:36:05,-5
01/13/22 05:37:05,0
01/13/22 05:38:05,0
01/13/22 05:39:05,-5
01/13/22 05:40:08,-33
01/13/22 05:41:08,0
01/13/22 05:42:08,-4
01/13/22 05:43:08,-14
01/13/22 05:44:08,-26
01/13/22 05:45:08,-11
01/13/22 05:46:08,-28
01/13/22 05:47:08,-2
01/13/22 05:48:08,-5
01/13/22 05:49:08,-51
01/13/22 05:50:08,-1
01/13/22 05:51:08,-2
01/13/22 05:52:08,-8
01/13/22 05:53:08,-8
01/13/22 05:54:08,-14
01/13/22 05:55:09,-1
01/13/22 05:56:09,0
01/13/22 05:57:09,40
01/13/22 05:58:09,-13
01/13/22 05:59:09,0
01/13/22 06:00:09,-23
01/13/22 06:01:09,-45
01/13/22 06:02:09,58
01/13/22 06:03:09,4
01/13/22 06:04:09,0
01/13/22 06:05:09,0
01/13/22 06:06:09,1
01/13/22 06:07:09,-3
01/13/22 06:08:09,0
01/13/22 06:09:09,0
01/13/22 06:10:10,-4
01/13/22 06:11:10,14
01/13/22 06:12:10,-3
01/13/22 06:13:10,7
01/13/22 06:14:10,-8
01/13/22 06:15:10,-9
01/13/22 06:16:10,0
01/13/22 06:17:10,-6
01/13/22 06:18:10,-13
01/13/22 06:19:10,-3
01/13/22 06:20:10,1
01/13/22 06:21:10,4
01/13/22 06:22:12,28
01/13/22 06:23:12,12
01/13/22 06:24:12,2
01/13/22 06:25:12,0
01/13/22 06:26:12,-3
01/13/22 06:27:13,-3
01/13/22 06:28:13,-1
01/13/22 22:53:30,10
01/13/22 22:54:30,3
01/13/22 22:55:30,13
01/13/22 22:56:30,-14
01/13/22 22:57:30,19
01/13/22 22:58:30,14
01/13/22 22:59:30,0
01/13/22 23:00:30,-22
01/13/22 23:01:30,-20
01/13/22 23:02:34,1
01/13/22 23:03:34,-14
01/13/22 23:04:34,39
01/13/22 23:05:34,2
01/13/22 23:06:34,4
01/13/22 23:07:34,-4
01/13/22 23:08:34,-43
01/13/22 23:09:34,8
01/13/22 23:10:34,4
01/13/22 23:11:34,-17
01/13/22 23:12:34,-49
01/13/22 23:13:34,-15
01/13/22 23:14:34,9
01/13/22 23:15:34,1
01/13/22 23:16:34,-14
01/13/22 23:17:36,7
01/13/22 23:18:36,-1
01/13/22 23:19:36,-2
01/13/22 23:20:36,-1
01/13/22 23:21:36,16
01/13/22 23:22:36,1
01/13/22 23:23:36,9
01/13/22 23:24:36,11
01/13/22 23:25:36,-7
01/13/22 23:26:36,4
01/13/22 23:27:36,48
01/13/22 23:28:36,10
01/13/22 23:29:36,-13
01/13/22 23:30:36,0
01/13/22 23:31:36,-16
01/13/22 23:32:37,0
01/13/22 23:33:37,27
01/13/22 23:34:37,-21
01/13/22 23:35:37,0
01/13/22 23:36:37,13
01/13/22 23:37:37,-19
01/13/22 23:38:37,0
01/13/22 23:39:37,14
01/13/22 23:40:37,-33
01/13/22 23:41:37,0
01/13/22 23:42:37,0
01/13/22 23:43:37,-19
01/13/22 23:44:37,-1
01/13/22 23:45:37,13
01/13/22 23:46:37,4
01/13/22 23:47:40,0
01/13/22 23:48:40,-4
01/13/22 23:49:40,-7
01/13/22 23:50:40,-8
01/13/22 23:51:40,-16
01/13/22 23:52:40,-25
01/13/22 23:53:40,6
01/13/22 23:54:40,32
01/13/22 23:55:40,6
01/13/22 23:56:40,0
01/13/22 23:57:40,-37
01/13/22 23:58:40,4
01/13/22 23:59:40,26
