timestamp,Infrared to Red Signal Ratio
03/08/22 04:04:05,2
03/08/22 04:05:05,-9
03/08/22 04:06:05,-5
03/08/22 04:07:05,0
03/08/22 04:08:05,0
03/08/22 04:09:05,6
03/08/22 04:10:05,39
03/08/22 04:11:05,43
03/08/22 04:12:06,7
03/08/22 04:13:06,-4
03/08/22 04:14:06,14
03/08/22 04:15:06,18
03/08/22 04:16:06,-1
03/08/22 04:17:06,-1
03/08/22 04:18:06,0
03/08/22 04:19:06,18
03/08/22 04:20:06,-57
03/08/22 04:21:06,-1
03/08/22 04:22:06,-3
03/08/22 04:23:08,22
03/08/22 04:24:08,-5
03/08/22 04:25:08,0
03/08/22 04:26:08,-6
03/08/22 04:27:08,4
03/08/22 04:28:08,0
03/08/22 04:29:08,8
03/08/22 04:30:08,-2
03/08/22 04:31:08,0
03/08/22 04:32:08,-21
03/08/22 04:33:08,18
03/08/22 04:34:08,-6
03/08/22 04:35:08,-1
03/08/22 04:36:08,-3
03/08/22 04:37:08,-1
03/08/22 04:38:08,-13
03/08/22 04:39:08,0
03/08/22 04:40:08,0
03/08/22 04:41:12,0
03/08/22 04:42:12,14
03/08/22 04:43:12,18
03/08/22 04:44:12,-3
03/08/22 04:45:12,-36
03/08/22 04:46:12,-5
03/08/22 04:47:12,-15
03/08/22 04:48:12,11
03/08/22 04:49:12,0
03/08/22 04:50:12,39
03/08/22 04:51:12,0
03/08/22 04:52:12,8
03/08/22 04:53:12,0
03/08/22 04:54:12,4
03/08/22 04:55:12,17
03/08/22 04:56:12,8
03/08/22 04:57:12,10
03/08/22 04:58:12,-2
03/08/22 04:59:12,0
03/08/22 05:00:12,0
03/08/22 05:01:12,1
03/08/22 05:02:12,-47
03/08/22 05:03:12,-10
03/08/22 05:04:12,-4
03/08/22 05:05:12,0
03/08/22 05:06:12,-5
03/08/22 05:07:12,-1
03/08/22 05:08:13,-14
03/08/22 05:09:13,0
03/08/22 05:10:13,41
03/08/22 05:11:13,14
03/08/22 05:12:13,4
03/08/22 05:13:13,0
03/08/22 05:14:13,16
03/08/22 05:15:15,34
03/08/22 05:16:15,0
03/08/22 05:17:15,0
03/08/22 05:18:15,0
03/08/22 05:19:17,0
03/08/22 05:20:17,0
03/08/22 05:21:17,0
03/08/22 05:22:17,0
03/08/22 05:23:17,0
03/08/22 05:24:17,0
03/08/22 05:25:17,0
03/08/22 05:27:14,0
03/08/22 05:28:14,0
03/08/22 05:29:14,0
03/08/22 05:30:14,0
03/08/22 05:31:14,0
03/08/22 05:32:14,0
03/08/22 05:33:14,0
03/08/22 05:34:14,0
03/08/22 05:35:14,-34
03/08/22 05:36:14,23
03/08/22 05:37:14,-33
03/08/22 05:38:14,0
03/08/22 05:39:14,0
03/08/22 05:40:14,-18
03/08/22 05:41:14,-4
03/08/22 05:42:41,0
03/08/22 05:43:41,0
03/08/22 05:44:41,13
03/08/22 05:45:41,0
03/08/22 05:46:41,-1
03/08/22 05:47:41,1
03/08/22 05:48:41,0
03/08/22 05:49:41,47
03/08/22 05:50:41,0
03/08/22 05:51:43,25
03/08/22 05:52:43,0
03/08/22 05:53:43,4
03/08/22 05:54:43,-30
03/08/22 05:55:44,-26
03/08/22 05:56:44,0
03/08/22 05:57:44,0
03/08/22 05:58:44,0
03/08/22 05:59:44,0
03/08/22 06:00:44,0
03/08/22 06:01:44,0
03/08/22 06:02:44,0
03/08/22 06:03:46,0
03/08/22 06:05:11,40
03/08/22 06:06:11,1
03/08/22 06:07:11,-22
03/08/22 06:08:11,28
03/08/22 06:09:11,0
03/08/22 06:10:11,0
03/08/22 06:11:11,-25
03/08/22 06:12:11,13
03/08/22 06:13:11,-23
03/08/22 06:14:11,0
03/08/22 06:15:11,-4
03/08/22 06:16:11,0
03/08/22 06:17:11,0
03/08/22 06:18:11,-29
03/08/22 06:19:11,3
03/08/22 06:20:11,25
03/08/22 06:21:11,14
03/08/22 06:22:11,3
03/08/22 06:23:11,4
03/08/22 06:24:11,0
03/08/22 06:25:11,-30
03/08/22 06:26:11,-11
03/08/22 06:27:11,17
03/08/22 06:28:11,-9
03/08/22 06:29:11,-8
03/08/22 06:30:11,0
03/08/22 06:31:11,19
03/08/22 06:32:11,0
03/08/22 06:33:11,8
03/08/22 06:34:11,-55
03/08/22 06:35:11,-10
03/08/22 06:36:11,-30
03/08/22 06:37:11,-8
03/08/22 06:38:11,-1
03/08/22 06:39:11,0
03/08/22 06:40:11,-11
03/08/22 06:41:11,-3
03/08/22 06:42:11,-64
03/08/22 06:43:11,0
03/08/22 06:44:11,0
03/08/22 06:45:11,0
03/08/22 06:46:11,-4
03/08/22 06:47:11,0
03/08/22 06:48:11,-1
03/08/22 06:49:11,5
03/08/22 06:50:11,-3
03/08/22 06:51:11,-20
03/08/22 06:52:11,0
03/08/22 06:53:11,-4
03/08/22 06:54:11,4
03/08/22 06:55:11,13
03/08/22 06:56:11,19
03/08/22 06:57:11,-14
03/08/22 06:58:11,-62
03/08/22 06:59:11,-15
03/08/22 07:00:11,0
03/08/22 07:01:11,-17
03/08/22 07:02:11,-30
03/08/22 07:03:11,0
03/08/22 07:04:11,4
03/08/22 07:05:11,-8
03/08/22 07:06:11,-52
03/08/22 07:07:11,0
03/08/22 07:08:18,0
03/08/22 07:09:18,0
03/08/22 07:10:19,0
03/08/22 07:11:26,-3
03/08/22 07:12:52,0
03/08/22 07:13:54,0
03/08/22 07:14:58,4
03/08/22 07:15:58,0
03/08/22 07:16:58,-5
03/08/22 07:17:58,-4
03/08/22 07:18:58,-1
03/08/22 07:19:58,-17
03/08/22 07:20:58,1
03/08/22 07:22:00,0
03/08/22 07:23:04,22
03/08/22 07:24:04,-3
03/08/22 07:25:04,0
03/08/22 07:26:04,0
03/08/22 07:27:04,0
03/08/22 07:28:04,33
03/08/22 07:29:04,34
03/08/22 07:30:04,0
03/08/22 07:31:04,-1
03/08/22 22:27:00,31
03/08/22 22:28:00,58
03/08/22 22:29:00,11
03/08/22 22:30:00,31
03/08/22 22:31:00,0
03/08/22 22:32:00,0
03/08/22 22:33:59,-13
03/08/22 22:34:59,-6
03/08/22 22:35:59,3
03/08/22 22:36:59,25
03/08/22 22:37:59,0
03/08/22 22:38:59,-11
03/08/22 22:39:59,0
03/08/22 22:40:59,2
03/08/22 22:41:59,5
03/08/22 22:42:59,-46
03/08/22 22:43:59,0
03/08/22 22:44:59,54
03/08/22 22:45:59,13
03/08/22 22:46:59,21
03/08/22 22:47:59,9
03/08/22 22:48:59,-4
03/08/22 22:49:59,11
03/08/22 22:50:59,-1
03/08/22 22:51:59,1
03/08/22 22:52:59,1
03/08/22 22:53:59,2
03/08/22 22:54:59,4
03/08/22 22:55:59,0
03/08/22 22:56:59,0
03/08/22 22:57:59,0
03/08/22 22:58:59,-17
03/08/22 22:59:59,-5
03/08/22 23:00:59,23
03/08/22 23:01:59,4
03/08/22 23:02:59,10
03/08/22 23:03:59,0
03/08/22 23:04:59,-34
03/08/22 23:05:59,0
03/08/22 23:06:59,2
03/08/22 23:07:59,-6
03/08/22 23:08:59,0
03/08/22 23:09:59,-32
03/08/22 23:10:59,36
03/08/22 23:11:59,0
03/08/22 23:12:59,4
03/08/22 23:13:59,0
03/08/22 23:14:59,-4
03/08/22 23:15:59,1
03/08/22 23:16:59,-25
03/08/22 23:17:59,13
03/08/22 23:18:59,39
03/08/22 23:19:59,-18
03/08/22 23:20:59,8
03/08/22 23:21:59,-2
03/08/22 23:22:59,52
03/08/22 23:23:59,5
03/08/22 23:24:59,0
03/08/22 23:25:59,5
03/08/22 23:26:59,-1
03/08/22 23:27:59,4
03/08/22 23:28:59,36
03/08/22 23:29:59,0
03/08/22 23:31:00,42
03/08/22 23:32:00,1
03/08/22 23:33:00,2
03/08/22 23:34:00,27
03/08/22 23:35:00,-33
03/08/22 23:36:00,32
03/08/22 23:37:00,-8
03/08/22 23:38:00,-43
03/08/22 23:39:00,-4
03/08/22 23:40:00,14
03/08/22 23:41:00,5
03/08/22 23:42:00,1
03/08/22 23:43:00,-2
03/08/22 23:44:00,8
03/08/22 23:45:00,9
03/08/22 23:46:04,19
03/08/22 23:47:04,13
03/08/22 23:48:04,-21
03/08/22 23:49:04,-36
03/08/22 23:50:04,54
03/08/22 23:51:04,3
03/08/22 23:52:04,33
03/08/22 23:53:17,-3
03/08/22 23:54:17,1
03/08/22 23:55:17,-8
03/08/22 23:56:17,0
03/08/22 23:57:17,-12
03/08/22 23:58:17,10
03/08/22 23:59:17,0
