timestamp,Infrared to Red Signal Ratio
04/08/22 06:35:57,-20
04/08/22 06:36:57,-56
04/08/22 06:38:00,39
04/08/22 06:39:00,4
04/08/22 06:40:00,-34
04/08/22 06:41:00,21
04/08/22 06:42:00,19
04/08/22 06:43:00,19
04/08/22 06:44:00,5
04/08/22 06:45:00,-6
04/08/22 06:46:00,0
04/08/22 06:47:00,0
04/08/22 06:48:00,1
04/08/22 06:49:00,0
04/08/22 06:50:00,-10
04/08/22 06:51:00,-3
04/08/22 06:52:00,-26
04/08/22 06:53:00,21
04/08/22 06:54:00,43
04/08/22 06:55:00,-4
04/08/22 06:56:00,0
04/08/22 06:57:00,-10
04/08/22 06:58:00,-6
04/08/22 06:59:00,0
04/08/22 07:00:00,-3
04/08/22 07:01:00,0
04/08/22 07:02:00,64
04/08/22 07:03:02,5
04/08/22 07:04:02,8
04/08/22 07:05:03,0
04/08/22 07:06:03,32
04/08/22 07:07:03,0
04/08/22 07:08:03,46
04/08/22 07:09:03,-16
04/08/22 07:10:03,-1
04/08/22 07:11:03,0
04/08/22 07:12:06,-26
04/08/22 07:13:09,31
04/08/22 07:14:09,4
04/08/22 07:15:09,-4
04/08/22 07:16:09,33
04/08/22 07:17:09,0
04/08/22 07:18:09,0
04/08/22 07:19:09,11
04/08/22 07:20:09,-12
04/08/22 07:21:09,0
04/08/22 07:22:09,13
04/08/22 07:23:09,0
04/08/22 07:24:09,0
04/08/22 07:25:09,0
04/08/22 07:26:09,2
04/08/22 07:27:09,14
04/08/22 07:28:09,23
04/08/22 07:29:09,4
04/08/22 07:30:09,0
04/08/22 07:31:09,0
04/08/22 07:32:09,0
04/08/22 07:33:09,33
04/08/22 07:34:09,-5
04/08/22 07:35:09,0
04/08/22 07:36:09,8
04/08/22 07:37:09,-3
04/08/22 07:38:09,-17
04/08/22 07:39:09,9
04/08/22 07:40:09,5
04/08/22 07:41:09,0
04/08/22 07:42:09,1
04/08/22 07:43:09,0
04/08/22 07:44:09,-8
