timestamp,Infrared to Red Signal Ratio
02/03/22 02:38:57,-50
02/03/22 02:39:57,-1
02/03/22 02:40:57,-18
02/03/22 02:41:57,-4
02/03/22 02:42:57,0
02/03/22 02:43:57,-13
02/03/22 02:44:57,1
02/03/22 02:45:57,1
02/03/22 02:46:57,72
02/03/22 02:47:57,4
02/03/22 02:48:57,-26
02/03/22 02:49:57,32
02/03/22 02:50:57,18
02/03/22 02:51:57,12
02/03/22 02:52:57,0
02/03/22 02:53:57,-19
02/03/22 02:54:57,0
02/03/22 02:55:57,0
02/03/22 02:56:57,-55
02/03/22 02:57:57,0
02/03/22 02:58:57,-50
02/03/22 02:59:57,-2
02/03/22 03:00:57,0
02/03/22 03:01:57,-13
02/03/22 03:02:57,-5
02/03/22 03:03:57,0
02/03/22 03:04:57,0
02/03/22 03:05:57,0
02/03/22 03:06:57,0
02/03/22 03:07:57,0
02/03/22 03:08:57,0
02/03/22 03:11:05,0
02/03/22 03:12:05,0
02/03/22 03:13:05,-4
02/03/22 03:14:05,-8
02/03/22 03:15:05,-5
02/03/22 03:16:05,-48
02/03/22 03:17:05,-22
02/03/22 03:18:05,-8
02/03/22 03:19:05,13
02/03/22 03:20:05,3
02/03/22 03:22:08,-1
02/03/22 03:23:08,0
02/03/22 03:24:08,29
02/03/22 03:25:08,0
02/03/22 03:26:08,0
02/03/22 03:27:08,0
02/03/22 03:28:08,15
02/03/22 03:29:08,3
02/03/22 03:30:08,-5
02/03/22 03:31:14,0
02/03/22 03:32:14,-14
02/03/22 03:33:14,0
02/03/22 03:34:14,-12
02/03/22 03:35:14,-4
02/03/22 03:36:14,-13
02/03/22 03:37:14,0
02/03/22 03:38:14,0
02/03/22 03:39:14,0
02/03/22 03:40:14,-33
02/03/22 03:41:14,-1
02/03/22 03:42:14,-8
02/03/22 03:43:14,0
02/03/22 03:44:14,5
02/03/22 03:45:14,-67
02/03/22 03:46:14,-24
02/03/22 03:47:14,39
02/03/22 03:48:14,39
02/03/22 03:49:14,0
02/03/22 03:50:14,0
02/03/22 03:51:14,28
02/03/22 03:52:14,8
02/03/22 03:53:14,0
02/03/22 03:54:14,2
02/03/22 03:55:14,-17
02/03/22 03:56:14,9
02/03/22 03:57:14,70
02/03/22 03:58:14,6
02/03/22 03:59:14,7
02/03/22 04:00:14,2
02/03/22 04:01:14,-10
02/03/22 04:02:14,-2
02/03/22 04:03:14,14
02/03/22 04:04:14,16
02/03/22 04:05:14,30
02/03/22 04:06:14,-1
02/03/22 04:07:14,-13
02/03/22 04:08:14,-8
02/03/22 04:09:14,-16
02/03/22 04:10:14,-5
02/03/22 04:11:14,-13
02/03/22 04:12:16,0
02/03/22 04:13:16,-1
02/03/22 04:14:16,0
02/03/22 04:15:16,-48
02/03/22 04:16:16,-7
02/03/22 04:17:16,0
02/03/22 04:18:16,0
02/03/22 04:19:16,1
02/03/22 04:20:16,4
02/03/22 04:21:16,-4
02/03/22 04:22:16,4
02/03/22 04:23:18,-8
02/03/22 04:24:18,-11
02/03/22 04:25:18,0
02/03/22 04:26:18,3
02/03/22 04:27:18,-1
02/03/22 04:28:18,4
02/03/22 04:29:18,-11
02/03/22 04:30:18,8
02/03/22 04:31:18,52
02/03/22 04:32:18,-6
02/03/22 04:33:18,-30
02/03/22 04:34:18,-22
02/03/22 04:35:18,0
02/03/22 04:36:18,8
02/03/22 04:37:18,-15
02/03/22 04:38:18,-5
02/03/22 04:39:18,-1
02/03/22 04:40:18,-2
02/03/22 04:41:18,-8
02/03/22 04:42:18,0
02/03/22 04:43:18,-4
02/03/22 04:44:18,-17
02/03/22 04:45:18,26
02/03/22 04:46:18,2
02/03/22 04:47:18,-1
02/03/22 04:48:18,51
02/03/22 04:49:18,21
02/03/22 04:50:18,-1
02/03/22 04:51:18,-30
02/03/22 04:52:18,-43
02/03/22 04:53:18,-1
02/03/22 04:54:18,-8
02/03/22 04:55:18,-22
02/03/22 04:56:18,0
02/03/22 04:57:18,0
02/03/22 04:58:18,-40
02/03/22 04:59:18,-49
02/03/22 05:00:18,-21
02/03/22 05:01:18,-16
02/03/22 05:02:18,-12
02/03/22 05:03:18,34
02/03/22 05:04:18,5
02/03/22 05:05:18,0
02/03/22 05:06:18,-3
02/03/22 05:07:18,18
02/03/22 05:08:18,-3
02/03/22 05:09:18,-3
02/03/22 05:10:18,-19
02/03/22 05:11:18,-24
02/03/22 05:12:18,53
02/03/22 05:13:18,1
02/03/22 05:14:18,0
02/03/22 05:15:18,1
02/03/22 05:16:18,4
02/03/22 05:17:18,13
02/03/22 05:18:18,4
02/03/22 05:19:18,0
02/03/22 05:20:18,-4
02/03/22 05:21:18,4
02/03/22 05:22:18,21
02/03/22 05:23:18,0
02/03/22 05:24:18,32
02/03/22 05:25:18,0
02/03/22 05:26:18,0
02/03/22 05:27:18,10
02/03/22 05:28:18,0
02/03/22 05:29:18,4
02/03/22 05:30:18,5
02/03/22 05:31:18,-17
02/03/22 05:32:18,52
02/03/22 05:33:18,-30
02/03/22 05:34:18,-7
02/03/22 05:35:18,9
02/03/22 05:36:18,9
02/03/22 05:37:18,4
02/03/22 05:38:18,-10
02/03/22 05:39:18,7
02/03/22 05:40:18,-6
02/03/22 05:41:18,-11
02/03/22 05:42:18,-73
02/03/22 05:43:18,6
02/03/22 05:44:18,0
02/03/22 05:46:02,-3
02/03/22 05:47:05,-3
02/03/22 05:48:05,-4
02/03/22 05:49:05,0
02/03/22 05:50:05,6
02/03/22 05:51:05,0
02/03/22 05:52:05,0
02/03/22 05:55:08,0
02/03/22 05:56:08,0
02/03/22 05:57:08,0
02/03/22 05:58:08,30
02/03/22 05:59:08,0
02/03/22 06:00:08,-3
02/03/22 06:01:08,0
02/03/22 06:02:08,-17
02/03/22 06:03:08,-6
02/03/22 06:04:08,0
02/03/22 06:05:08,0
02/03/22 06:06:08,-34
02/03/22 06:07:18,-43
02/03/22 06:08:18,4
02/03/22 06:09:24,0
02/03/22 06:10:24,0
02/03/22 06:11:24,0
02/03/22 06:12:23,0
02/03/22 06:13:23,0
02/03/22 06:14:23,0
02/03/22 06:15:33,0
02/03/22 06:16:35,0
02/03/22 06:17:35,26
02/03/22 06:18:37,0
02/03/22 06:19:37,0
02/03/22 06:20:37,-13
02/03/22 06:21:40,-8
02/03/22 06:22:40,0
02/03/22 06:23:40,0
02/03/22 06:24:40,0
02/03/22 06:25:40,-3
02/03/22 21:14:42,-1
02/03/22 21:15:42,0
02/03/22 21:16:59,0
02/03/22 21:18:04,5
02/03/22 21:19:04,0
02/03/22 21:20:04,-1
02/03/22 21:21:04,2
02/03/22 21:22:04,4
02/03/22 21:23:06,-13
02/03/22 21:24:06,25
02/03/22 21:25:06,9
02/03/22 21:26:06,0
02/03/22 21:27:06,-1
02/03/22 21:28:08,2
02/03/22 21:29:08,0
02/03/22 21:30:08,17
02/03/22 21:31:08,-20
02/03/22 21:32:10,0
02/03/22 21:33:10,-5
02/03/22 21:34:10,-10
02/03/22 21:35:10,14
02/03/22 21:36:10,0
02/03/22 21:37:10,0
02/03/22 21:38:15,0
02/03/22 21:39:15,0
02/03/22 21:40:20,0
02/03/22 21:41:20,0
02/03/22 21:42:20,0
02/03/22 21:43:26,-9
02/03/22 21:56:30,59
02/03/22 21:57:30,4
02/03/22 21:58:30,4
02/03/22 21:59:30,0
02/03/22 22:00:30,-1
02/03/22 22:01:30,0
02/03/22 22:02:30,0
02/03/22 22:03:30,-40
02/03/22 22:04:30,-8
02/03/22 22:05:30,-7
02/03/22 22:06:30,11
02/03/22 22:07:30,5
02/03/22 22:08:34,1
02/03/22 22:09:34,0
02/03/22 22:10:34,0
02/03/22 22:11:34,-22
02/03/22 22:12:34,5
02/03/22 22:13:34,-33
02/03/22 22:14:34,4
02/03/22 22:15:34,6
02/03/22 22:16:34,-30
02/03/22 22:17:34,-11
02/03/22 22:18:34,3
02/03/22 22:19:34,0
02/03/22 22:20:34,0
02/03/22 22:21:34,0
02/03/22 22:22:34,-1
02/03/22 22:23:34,3
02/03/22 22:24:34,1
02/03/22 22:25:34,0
02/03/22 22:26:34,-4
02/03/22 22:27:34,0
02/03/22 22:28:34,7
02/03/22 22:29:34,-13
02/03/22 22:30:34,0
02/03/22 22:31:34,0
02/03/22 22:32:34,5
02/03/22 22:33:34,12
02/03/22 22:34:34,14
02/03/22 22:35:34,1
02/03/22 22:36:34,1
02/03/22 22:37:34,13
02/03/22 22:38:37,62
02/03/22 22:39:37,-18
02/03/22 22:40:37,0
02/03/22 22:41:37,-30
02/03/22 22:42:37,1
02/03/22 22:43:37,-7
02/03/22 22:44:37,-16
02/03/22 22:45:37,16
02/03/22 22:46:37,-11
02/03/22 22:47:37,17
02/03/22 22:48:37,-39
02/03/22 22:49:37,30
02/03/22 22:50:37,-8
02/03/22 22:51:37,-11
02/03/22 22:52:37,-1
02/03/22 22:53:31,-45
02/03/22 22:54:38,0
02/03/22 22:55:38,-8
02/03/22 22:56:38,5
02/03/22 22:57:38,-31
02/03/22 22:58:38,4
02/03/22 22:59:38,13
02/03/22 23:00:38,23
02/03/22 23:01:38,0
02/03/22 23:02:38,64
02/03/22 23:03:38,-16
02/03/22 23:04:38,-33
02/03/22 23:05:38,0
02/03/22 23:06:38,-5
02/03/22 23:07:38,-2
02/03/22 23:08:38,-3
02/03/22 23:09:39,24
02/03/22 23:10:39,-8
02/03/22 23:11:39,13
02/03/22 23:12:39,0
02/03/22 23:13:39,4
02/03/22 23:14:39,-4
02/03/22 23:15:39,20
02/03/22 23:16:39,0
02/03/22 23:17:39,0
02/03/22 23:18:39,6
02/03/22 23:19:39,34
02/03/22 23:20:39,17
02/03/22 23:21:39,3
02/03/22 23:22:39,18
02/03/22 23:23:39,0
02/03/22 23:24:40,9
02/03/22 23:25:40,13
02/03/22 23:26:40,45
02/03/22 23:28:02,0
02/03/22 23:29:02,0
02/03/22 23:30:02,-17
02/03/22 23:31:02,0
02/03/22 23:32:02,0
02/03/22 23:33:02,-4
02/03/22 23:34:02,-10
02/03/22 23:35:02,1
02/03/22 23:36:02,-19
02/03/22 23:37:02,0
02/03/22 23:38:02,0
02/03/22 23:39:07,8
02/03/22 23:40:07,-1
02/03/22 23:41:07,-17
02/03/22 23:42:22,34
02/03/22 23:43:22,0
02/03/22 23:44:22,-2
02/03/22 23:45:22,-34
02/03/22 23:46:22,-2
02/03/22 23:47:22,19
02/03/22 23:48:22,-21
02/03/22 23:49:22,9
02/03/22 23:50:22,-13
02/03/22 23:51:22,-4
02/03/22 23:52:22,0
02/03/22 23:53:22,10
02/03/22 23:54:25,-4
02/03/22 23:55:25,0
02/03/22 23:56:25,4
02/03/22 23:57:25,27
02/03/22 23:58:25,1
02/03/22 23:59:25,0
