timestamp,Infrared to Red Signal Ratio
04/24/22 00:00:54,0
04/24/22 00:01:54,13
04/24/22 00:02:54,0
04/24/22 00:03:54,-17
04/24/22 00:04:54,3
04/24/22 00:05:54,-4
04/24/22 00:06:54,-35
04/24/22 00:07:54,-4
04/24/22 00:08:54,-1
04/24/22 00:09:54,-36
04/24/22 00:10:54,-52
04/24/22 00:11:54,13
04/24/22 00:12:54,-62
04/24/22 00:13:54,0
04/24/22 00:14:54,-17
04/24/22 00:15:54,-43
04/24/22 00:16:54,0
04/24/22 00:17:54,-13
04/24/22 00:18:54,-14
04/24/22 00:19:54,4
04/24/22 00:20:54,5
04/24/22 00:21:54,-18
04/24/22 00:22:54,-39
04/24/22 00:23:54,0
04/24/22 00:25:36,-34
04/24/22 00:26:36,-1
04/24/22 00:27:36,0
04/24/22 00:28:36,-24
04/24/22 00:29:36,-42
04/24/22 00:30:36,-39
04/24/22 00:31:36,-6
04/24/22 00:32:36,-10
04/24/22 00:33:36,14
04/24/22 00:34:36,19
04/24/22 00:35:36,-13
04/24/22 00:36:36,-2
04/24/22 00:37:36,-40
04/24/22 00:38:36,0
04/24/22 00:39:36,-3
04/24/22 00:40:36,-18
04/24/22 00:41:36,-4
04/24/22 00:42:36,-21
04/24/22 00:43:36,-5
04/24/22 00:44:36,-34
04/24/22 00:45:36,-6
04/24/22 00:46:36,-2
04/24/22 00:47:36,0
04/24/22 00:48:36,12
04/24/22 00:49:36,0
04/24/22 00:50:36,5
04/24/22 00:51:36,1
04/24/22 00:52:36,-5
04/24/22 00:53:36,-39
04/24/22 00:54:36,-10
04/24/22 00:55:36,9
04/24/22 00:56:36,-2
04/24/22 00:57:36,0
04/24/22 00:58:36,0
04/24/22 00:59:36,-4
04/24/22 01:00:36,-9
04/24/22 01:01:36,2
04/24/22 01:02:36,-21
04/24/22 01:03:36,0
04/24/22 01:04:36,0
04/24/22 01:05:36,6
04/24/22 01:06:36,-13
04/24/22 01:07:36,-4
04/24/22 01:08:36,1
04/24/22 01:09:36,8
04/24/22 01:10:36,4
04/24/22 01:11:36,11
04/24/22 01:12:36,0
04/24/22 01:13:36,0
04/24/22 01:14:36,0
04/24/22 01:15:36,0
04/24/22 01:16:36,-2
04/24/22 01:18:05,30
04/24/22 01:19:05,-10
04/24/22 01:20:05,-5
04/24/22 01:21:05,-9
04/24/22 01:22:05,-8
04/24/22 01:23:05,-9
04/24/22 01:24:05,0
04/24/22 01:25:05,1
04/24/22 01:26:08,20
04/24/22 01:27:08,29
04/24/22 01:28:08,9
04/24/22 01:29:08,-28
04/24/22 01:30:08,0
04/24/22 01:31:08,-18
04/24/22 01:32:08,-1
04/24/22 01:33:08,-5
04/24/22 01:34:08,0
04/24/22 01:35:08,0
04/24/22 01:36:08,-1
04/24/22 01:37:08,0
04/24/22 01:38:08,-6
04/24/22 01:39:08,69
04/24/22 01:40:08,-57
04/24/22 01:41:08,11
04/24/22 01:42:08,0
04/24/22 01:43:08,1
04/24/22 01:44:08,-2
04/24/22 01:45:08,-36
04/24/22 01:46:08,-18
04/24/22 01:47:08,-9
04/24/22 01:48:08,28
04/24/22 01:49:08,-4
04/24/22 01:50:08,-31
04/24/22 01:51:08,-2
04/24/22 01:52:19,-17
04/24/22 01:53:19,47
04/24/22 01:54:21,-38
04/24/22 01:55:21,-21
04/24/22 01:56:21,-1
04/24/22 01:57:21,-10
