timestamp,Infrared to Red Signal Ratio
04/07/22 01:12:02,-3
04/07/22 01:13:02,0
04/07/22 01:14:02,38
04/07/22 01:15:02,23
04/07/22 01:16:02,-12
04/07/22 01:17:02,0
04/07/22 01:18:02,-26
04/07/22 01:19:02,-3
04/07/22 01:20:02,2
04/07/22 01:21:02,6
04/07/22 01:22:02,-65
04/07/22 01:23:02,35
04/07/22 01:24:02,8
04/07/22 01:25:02,8
04/07/22 01:26:02,-21
04/07/22 01:27:02,22
04/07/22 01:28:02,13
04/07/22 01:29:02,16
04/07/22 01:30:02,-1
04/07/22 01:31:02,59
04/07/22 01:32:02,6
04/07/22 01:33:02,-3
04/07/22 01:34:02,0
04/07/22 01:35:02,17
04/07/22 01:36:02,-59
04/07/22 01:37:02,0
04/07/22 01:38:02,2
04/07/22 01:39:02,0
04/07/22 01:40:02,0
04/07/22 01:41:02,0
04/07/22 01:42:02,13
04/07/22 01:43:02,37
04/07/22 01:44:02,8
04/07/22 01:45:02,-3
04/07/22 01:46:02,-53
04/07/22 01:47:02,12
04/07/22 01:48:02,-5
04/07/22 01:49:02,9
04/07/22 01:50:02,10
04/07/22 01:51:02,0
04/07/22 01:52:02,-55
04/07/22 01:53:02,8
04/07/22 01:54:02,4
04/07/22 01:55:02,0
04/07/22 01:56:02,8
04/07/22 01:57:02,14
04/07/22 01:58:02,-3
04/07/22 01:59:02,2
04/07/22 02:00:02,-9
04/07/22 02:01:02,0
04/07/22 02:02:02,7
04/07/22 02:03:02,-7
04/07/22 02:04:02,-1
04/07/22 02:05:02,-7
04/07/22 02:06:02,-34
04/07/22 02:07:02,2
04/07/22 02:08:02,-33
04/07/22 02:09:02,20
04/07/22 02:10:02,-8
04/07/22 02:11:02,28
04/07/22 02:12:02,-51
04/07/22 02:13:02,-19
04/07/22 02:14:02,-13
04/07/22 02:15:02,-2
04/07/22 02:16:02,3
04/07/22 02:17:02,-1
04/07/22 02:18:02,-13
04/07/22 02:19:02,24
04/07/22 02:20:02,-1
04/07/22 02:21:02,-3
04/07/22 02:22:02,2
04/07/22 02:23:02,-1
04/07/22 02:24:02,5
04/07/22 02:25:02,-44
04/07/22 02:26:02,0
04/07/22 02:27:02,-17
04/07/22 02:28:02,-2
04/07/22 02:29:02,9
04/07/22 02:30:02,0
04/07/22 02:31:02,0
04/07/22 02:32:02,0
04/07/22 02:33:02,-5
04/07/22 02:34:02,-1
04/07/22 02:35:02,-4
04/07/22 02:36:02,11
04/07/22 02:37:02,-4
04/07/22 02:38:02,3
04/07/22 02:39:02,-7
04/07/22 02:40:02,-14
04/07/22 02:41:02,2
04/07/22 02:42:02,-9
04/07/22 02:43:02,8
04/07/22 02:44:02,0
04/07/22 02:45:02,-1
04/07/22 02:46:02,0
04/07/22 02:47:02,58
04/07/22 02:48:02,1
04/07/22 02:49:02,12
04/07/22 02:50:02,23
04/07/22 02:51:02,0
04/07/22 02:52:02,43
04/07/22 02:53:02,0
04/07/22 02:54:02,26
04/07/22 02:55:02,0
04/07/22 02:56:02,0
04/07/22 02:57:02,0
04/07/22 02:58:02,0
04/07/22 02:59:02,-5
04/07/22 03:00:02,0
04/07/22 03:01:02,8
04/07/22 03:02:02,31
04/07/22 03:03:02,5
04/07/22 03:04:02,17
04/07/22 03:05:02,50
04/07/22 03:06:02,9
04/07/22 03:07:02,27
04/07/22 03:08:02,13
04/07/22 03:09:02,-4
04/07/22 03:10:02,0
04/07/22 03:11:02,4
04/07/22 03:12:02,-6
04/07/22 03:13:02,8
04/07/22 03:14:02,0
04/07/22 03:15:02,4
04/07/22 03:16:02,0
04/07/22 03:17:02,0
04/07/22 03:18:02,7
04/07/22 03:19:02,25
04/07/22 03:20:02,-27
04/07/22 03:21:02,0
04/07/22 03:22:02,0
04/07/22 03:23:02,-8
04/07/22 03:24:02,-4
04/07/22 03:25:02,2
04/07/22 03:26:02,16
04/07/22 03:27:02,0
04/07/22 03:28:02,0
04/07/22 03:29:02,-29
04/07/22 03:30:02,0
04/07/22 03:31:02,0
04/07/22 03:32:02,3
04/07/22 03:33:02,5
04/07/22 03:34:02,2
04/07/22 03:35:02,8
04/07/22 03:36:02,-14
04/07/22 03:37:02,17
04/07/22 03:38:02,-65
04/07/22 03:39:02,2
04/07/22 03:40:02,-43
04/07/22 03:41:02,-34
04/07/22 03:42:02,3
04/07/22 03:43:02,-17
04/07/22 03:44:02,-13
04/07/22 03:45:02,-17
04/07/22 03:46:02,-5
04/07/22 03:47:02,4
04/07/22 03:48:02,39
04/07/22 03:49:02,4
04/07/22 03:50:02,10
04/07/22 03:51:02,-5
04/07/22 03:52:02,4
04/07/22 03:53:02,-69
04/07/22 03:54:02,9
04/07/22 03:55:02,0
04/07/22 03:56:02,4
04/07/22 03:57:02,11
04/07/22 03:58:04,26
04/07/22 03:59:04,4
04/07/22 04:00:04,0
04/07/22 04:01:04,3
04/07/22 04:02:04,3
04/07/22 04:03:04,-11
04/07/22 04:04:04,0
04/07/22 04:05:04,8
04/07/22 04:06:04,0
04/07/22 04:07:04,0
04/07/22 04:08:04,0
04/07/22 04:09:04,-37
04/07/22 04:10:04,-32
04/07/22 04:11:04,14
04/07/22 04:12:04,-6
04/07/22 04:13:04,-41
04/07/22 04:14:04,0
04/07/22 04:15:04,-6
04/07/22 04:16:04,-1
04/07/22 04:17:04,6
04/07/22 04:18:04,0
04/07/22 04:19:04,-11
04/07/22 04:20:04,-1
04/07/22 04:21:04,0
04/07/22 04:22:04,-7
04/07/22 04:23:04,-8
04/07/22 04:24:04,-10
04/07/22 04:25:04,16
04/07/22 04:26:04,0
04/07/22 04:27:04,0
04/07/22 04:28:04,29
04/07/22 04:29:04,7
04/07/22 04:30:04,37
04/07/22 04:31:04,-5
04/07/22 04:32:04,9
04/07/22 04:34:05,-17
04/07/22 04:35:05,-1
04/07/22 04:36:05,1
04/07/22 04:37:05,0
04/07/22 04:38:05,13
04/07/22 04:39:05,-10
04/07/22 04:40:05,30
04/07/22 04:41:07,-43
04/07/22 04:42:07,-15
04/07/22 04:43:07,0
04/07/22 04:44:07,6
04/07/22 04:45:07,0
04/07/22 04:46:07,11
04/07/22 04:47:07,0
04/07/22 04:48:07,26
04/07/22 04:49:07,0
04/07/22 04:50:07,8
04/07/22 04:51:07,9
04/07/22 04:52:07,0
04/07/22 04:53:07,-8
04/07/22 04:54:07,0
04/07/22 04:55:07,-27
04/07/22 04:56:07,-22
04/07/22 04:57:07,44
04/07/22 04:58:07,-38
04/07/22 04:59:07,27
04/07/22 05:00:07,-2
04/07/22 05:01:09,31
04/07/22 05:02:09,0
04/07/22 05:03:09,18
04/07/22 05:04:09,0
04/07/22 05:05:09,0
04/07/22 05:06:09,13
04/07/22 05:07:09,-1
04/07/22 05:08:09,11
04/07/22 05:09:09,0
04/07/22 05:10:09,0
04/07/22 05:11:09,20
04/07/22 05:12:09,39
04/07/22 05:13:09,13
04/07/22 05:14:09,0
04/07/22 05:15:09,21
04/07/22 05:16:09,-37
04/07/22 05:17:09,5
04/07/22 05:18:09,-4
04/07/22 05:19:09,-70
04/07/22 05:20:09,-12
04/07/22 05:21:09,0
04/07/22 05:22:09,-2
04/07/22 05:23:09,1
04/07/22 05:24:09,-4
04/07/22 05:25:09,-5
04/07/22 05:26:09,-26
04/07/22 05:27:09,-9
04/07/22 05:28:09,-14
04/07/22 05:29:09,26
04/07/22 05:30:09,-18
04/07/22 05:31:09,4
04/07/22 05:32:09,-10
04/07/22 05:33:09,0
04/07/22 05:34:09,-13
04/07/22 05:35:09,-5
04/07/22 05:36:09,0
04/07/22 05:37:09,-73
04/07/22 05:38:09,61
04/07/22 05:39:09,-2
04/07/22 05:40:09,-1
04/07/22 05:41:09,-16
04/07/22 05:42:09,1
04/07/22 05:43:09,-23
04/07/22 05:44:09,-2
04/07/22 05:45:09,0
04/07/22 05:46:09,0
04/07/22 05:47:09,0
04/07/22 05:48:09,-5
04/07/22 05:49:09,-22
04/07/22 05:50:09,0
04/07/22 05:51:09,0
04/07/22 05:52:36,0
04/07/22 05:53:41,14
04/07/22 05:54:41,0
04/07/22 05:56:26,0
04/07/22 05:59:24,0
04/07/22 06:00:27,-1
04/07/22 06:01:27,-10
04/07/22 06:02:27,2
04/07/22 06:03:27,3
04/07/22 06:04:27,0
04/07/22 06:05:27,-6
04/07/22 06:06:29,0
04/07/22 06:07:33,0
04/07/22 06:08:33,0
04/07/22 06:09:33,-1
04/07/22 06:10:37,-21
04/07/22 06:11:37,0
04/07/22 06:12:43,-20
04/07/22 06:13:43,0
04/07/22 06:14:43,3
04/07/22 06:15:43,36
04/07/22 06:16:43,4
04/07/22 06:17:43,4
04/07/22 06:18:43,0
04/07/22 06:19:43,-1
04/07/22 06:20:43,-10
04/07/22 06:21:43,4
04/07/22 06:22:43,0
04/07/22 06:23:43,0
04/07/22 06:24:43,-5
04/07/22 06:25:43,0
04/07/22 06:26:43,-9
04/07/22 06:27:43,0
04/07/22 06:28:43,2
04/07/22 06:29:45,24
04/07/22 06:30:45,32
04/07/22 06:31:45,-10
04/07/22 06:32:45,-5
04/07/22 06:33:45,-9
04/07/22 06:34:45,0
04/07/22 06:35:45,0
04/07/22 06:36:45,0
04/07/22 06:37:45,-10
04/07/22 18:33:31,0
04/07/22 18:34:31,0
04/07/22 18:35:31,0
04/07/22 18:36:31,4
04/07/22 18:37:31,0
04/07/22 18:38:31,0
04/07/22 18:39:31,-86
04/07/22 18:40:31,0
04/07/22 18:41:31,0
04/07/22 18:42:31,-24
04/07/22 18:43:31,13
04/07/22 18:44:31,33
04/07/22 18:45:31,-26
04/07/22 18:46:31,0
04/07/22 18:47:31,14
04/07/22 18:48:31,0
04/07/22 18:49:31,-4
04/07/22 18:50:31,1
04/07/22 18:51:31,9
04/07/22 18:52:31,0
04/07/22 18:53:31,4
04/07/22 18:54:31,-4
04/07/22 18:55:31,-20
04/07/22 18:56:31,-3
04/07/22 18:57:31,0
04/07/22 18:58:31,13
04/07/22 18:59:31,0
04/07/22 19:00:31,10
04/07/22 19:01:31,2
04/07/22 19:02:31,63
04/07/22 19:03:31,0
04/07/22 23:41:30,-80
04/07/22 23:42:30,0
04/07/22 23:43:30,19
04/07/22 23:44:30,-3
04/07/22 23:45:30,-3
04/07/22 23:46:30,-1
04/07/22 23:47:30,4
04/07/22 23:48:30,-20
04/07/22 23:49:30,-3
04/07/22 23:50:30,11
04/07/22 23:51:30,8
04/07/22 23:52:30,4
04/07/22 23:53:30,14
04/07/22 23:54:30,0
04/07/22 23:55:30,-2
04/07/22 23:56:30,-11
04/07/22 23:57:30,2
04/07/22 23:58:30,-39
04/07/22 23:59:30,0
